title,artist,album,language_id,scaled_vectorized_features_str
69.93 (feat. ASHE 22),Hornet La Frappe,69.93 (feat. ASHE 22),-2.0,"5.399562295561402,3.4137052821871614,-1.8978868662872916,1.909110503129352,0.8796309911028262,0.0,2.414577363510639,5.025449489522808,-0.2769906204992498"
7 5 0,"Malik Montana, Milonair, Bonez MC",7 5 0,-2.0,"5.05477096825447,2.457674665676471,-3.293302446541652,4.722002042314621,0.13263727149306395,0.0,2.153769355605309,5.647423144977473,-0.2769906204992498"
70%,GALI,70%,-2.0,"4.8400895757803415,2.607356226847337,-2.2062278040565366,1.817716915213585,0.969671958696029,0.022424062973480603,1.3629321703439845,5.6146766766583305,-0.2769906204992498"
71m3,Flume,Hi This Is Flume (Mixtape),-2.0,"3.864265064534305,3.4378474694727847,-2.061874468168155,4.44782127856732,0.15618644763282466,6.997942203569118E-4,1.4723032704333163,4.732265720450345,-0.2769906204992498"
72 Timer,"KESI, ICEKIID",72 Timer,-2.0,"4.2806168559992805,3.3605924701587897,-1.7565754589329559,2.701188265065998,0.0640676115567019,0.0,3.2769264219072958,5.998078884007285,-0.2769906204992498"
74,Arsenik,74,-2.0,"4.2155618885828785,3.3074796581304184,-2.540839942801637,3.9400791234797268,0.6614548003962196,0.0,3.390504102769295,6.278568601462955,-0.2769906204992498"
7ARRAGA,"Lartiste, 7ari",QUARTIER LATIN VOL.1,-2.0,"3.5259792339690126,3.5440730935295286,-1.2953084775884705,4.468130964770824,0.6198974307378184,0.0,2.734277502233302,5.9917318581988885,-0.2769906204992498"
7K,Luccas Carlos,7K,-2.0,"5.516661236910927,3.167454971873802,-1.4291533330865107,2.396542972013442,0.0772274452818623,0.0,1.7162849552479802,5.579698287175795,-0.2769906204992498"
8 Remix,"Almighty, Bryant Myers, Pusho, Randy, Kendo, Noriel, Ñengo Flow, Juanka",8 Remix,-2.0,"5.158858916120714,3.490960281501157,-1.4114548397975135,2.721497951269502,0.8553891921354254,0.0,2.01495219010731,5.055824541605847,-0.2769906204992498"
"8 x 8 (feat. Hannibal, Tapani Kansalainen, Paleface, OG Ikonen, Jodarok, Are, Solonen & Gettomasa)",DJ Massimo,"8 x 8 (feat. Hannibal, Tapani Kansalainen, Paleface, OG Ikonen, Jodarok, Are, Solonen & Gettomasa)",-2.0,"4.846595072521982,3.389563094901538,-2.505442956223643,4.153330828616515,2.1713725646514646,0.0,3.9836319917152876,5.571712194263031,-0.2769906204992498"
80 Stings,Cole Beasley,The Autobiography,0.0,"5.002726994321348,3.5585584059009023,-1.3680382234479427,3.3104788511711103,0.13852456552800413,0.0,2.309412844193974,4.945762929236072,0.0"
88% (feat. Lomepal),Philippe Katerine,Confessions,-2.0,"4.53433122892325,3.7227252794431425,-1.3470212626672589,2.7722721667782615,0.8380736214444249,3.8667461664976804E-5,2.6669722098706363,6.2814979979899075,-0.2769906204992498"
90 Dagar,"24/7, Ízleifur, Siffi",FM 24/7,-2.0,"5.698815145676854,2.897062474274819,-2.271767537017354,2.782427009880013,0.07965162517860237,5.92526493148918E-5,1.8929613476999783,5.232181187282004,-0.2769906204992498"
922 & Heartbreak - Remix,"Finesse, BNMP, Jesse Baez, Santa Bandida, Cruz Cafuné",El Dorado,-2.0,"3.7536716199264206,1.0429424907389349,-3.7282982269102813,3.5541950856131552,2.1644463363750646,5.720945451093001E-4,1.2745939741179853,6.33781913359738,-0.2769906204992498"
93 Til Infinity,Souls Of Mischief,93 til Infinity,0.0,"3.838243077567744,3.2447099711877976,-3.2609473884977036,4.183795357921771,0.43288926727501287,5.312306490300644E-6,2.894127571594633,7.192610065408389,0.0"
975 Finest,Vlone975,975 Finest,-2.0,"5.614243688035531,1.9700024825068767,-3.4968351193651173,2.9042851271010353,1.814671808416854,4.234521231210802E-5,1.8551021207459788,4.95071500431735,-0.2769906204992498"
98,TroutFresh,誤入奇途,16.0,"6.004573492533946,2.4045618536480995,-2.312695302748159,3.6963628890376814,0.606044974185018,0.0,3.5713870759939588,4.848569737323982,2.215924963993998"
99,"TOMMY DALI, Marquis",Personale,-2.0,"3.760177116668061,2.848778099703572,-2.5203760599362344,4.356427690651553,2.0778684829200618,0.0,1.4891295935239828,5.571363456581252,-0.2769906204992498"
999 (with Camilo),Selena Gomez,999 (with Camilo),-2.0,"5.080792955221031,3.611671217929274,-1.2731853609772243,2.4574720306239533,0.3636269845110108,0.0,3.3147856488612955,5.2247530746600885,-0.2769906204992498"
A Dónde Van,"Sebastian Yatra, Alvaro Diaz",A Dónde Van,1.0,"4.2936278494825615,3.3461071577874155,-1.319920444818482,1.9192653462311038,0.18077455801404538,0.0,3.4241567489506273,5.826360449498802,0.1384953102496249"
A Fila Anda,"Djodje, Jimmy P",A Fila Anda,-2.0,"2.9730120109295917,2.6990965385327064,-2.386807743395835,3.0769174598308173,0.1475286622873244,3.090332140992201E-5,1.4260308819339838,6.677803499564723,-0.2769906204992498"
A Fuego,Farina,A Fuego,1.0,"4.326155333190763,3.418533719644286,-0.6789031410076206,2.8839754408975313,0.8830941052410263,1.317860648555352E-5,1.5354019820233158,6.112918202617445,0.1384953102496249"
A Morte do Autotune,Matuê,A Morte do Autotune,-2.0,"4.00088049610875,2.5542434148189654,-2.559368052963556,2.6605688926589908,1.2571104321666373,0.0,1.4723032704333163,5.293349776666219,-0.2769906204992498"
A Rose Is Still a Rose,Aretha Franklin,A Rose Is Still A Rose,-2.0,"4.104968443974994,3.828950903499886,-2.0881456691440095,2.54886561853972,0.7341801972984218,0.0,3.474635718222627,6.131296678447252,-0.2769906204992498"
A la Gente Le Dice Que No,"Jotape, CG, Yannick",A la Gente Le Dice Que No,-2.0,"3.766682613409701,2.5204443526190925,-2.1205007271879572,3.655743516630674,0.32241592626642956,0.0,1.7246981167933135,4.52706846849098,-0.2769906204992498"
A la vie a la mort,Ily,A la vie a la mort,-2.0,"4.4237377843153665,2.8874055993605694,-2.0273070984630825,2.5996398340484794,0.10839547252566323,0.0,1.4092045588433173,6.62357479004793,-0.2769906204992498"
A mi reina,Tierra Adentro,"Revolucion del folklore, en vivo",1.0,"2.8103745923885857,4.355250586326478,-2.05496099422714,3.4018724390868775,0.6545285721198194,0.0,2.2042483248773084,5.794381204079574,0.1384953102496249"
A nie mówiłem,"JWP/BC, The Returners",KOLEDZY,9.0,"4.5408367256648905,3.2398815337306726,-1.3069231138093749,2.802736696083517,0.32068436919732957,1.307644674535543E-4,3.436776491268627,5.201736387662607,1.246457792246624"
A titkod nem leszek,"Rácz Gergõ, Orsovai Reni",A titkod nem leszek,-2.0,"2.901451546771549,1.8492915460787593,-2.8168258225269343,4.579834238890094,1.3887087694182414,0.03177167920160577,1.7751770860653129,6.111244261744901,-0.2769906204992498"
A un passo da te,MINACELENTANO,Le migliori,6.0,"4.1635179146497565,4.162113088041489,-0.7732029255630579,3.6151241442236666,0.8276842790298246,0.0,1.930820574653978,6.336947289392931,0.8309718614977493"
