title,artist,album,language_id,scaled_vectorized_features_str
Allways on my mind,Inger Marie Gundersen,Make this moment,0.0,"3.0901109522791157,0.6470106192547096,-4.701162279889838,0.4498595494076079,3.01637241437229,0.0012361328563968805,0.5426489196739938,4.442011347904833,0.0"
Allá Va el General,Luis Enrique Mejia Godoy,"Antología, Vol. 1",1.0,"2.797363598905305,1.9120612330213806,-2.60914506533886,0.4722002042314621,1.9982168577414592,0.0,2.6880051137339693,2.8696926358314325,0.1384953102496249"
Alma Mía,"Natalia Lafourcade, Los Macorinos",Alma Mía,1.0,"2.979517507671232,0.608383119597712,-4.318155823557636,0.5544544333556523,3.386925627159701,0.00353472701085389,1.2619742317999856,5.95800892437076,0.1384953102496249"
Alma Mía (feat. Los Macorinos),Natalia Lafourcade,"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos), Vol. 2",1.0,"2.979517507671232,0.608383119597712,-4.318155823557636,0.5544544333556523,3.386925627159701,0.00353472701085389,1.2619742317999856,5.95800892437076,0.1384953102496249"
Alma Mía - Operación Triunfo 2018,"Miki Núñez, Alba Reche",Alma Mía (Operación Triunfo 2018),1.0,"2.8884405532882687,1.4581881120516589,-2.1052910845177255,0.4092401770006005,3.1341182950710933,1.0828932460997466E-5,1.135776808619987,5.835044017775124,0.1384953102496249"
Almeno pensami,Ron,Almeno pensami,-2.0,"3.916309038467427,1.2698790512237956,-3.3640964196976393,0.33003240080693586,2.0397742273998607,0.0,1.4176177203886504,3.5422681289123803,-0.2769906204992498"
Almohada,José José,Lo Pasado Pasado,1.0,"1.9646600159753538,1.583727485936901,-3.191812649087559,0.4041627554497245,2.68045034296688,0.0,0.3121282933318631,2.5611992825288263,0.1384953102496249"
Almost Is Never Enough,"Ariana Grande, Nathan Sykes",Yours Truly,0.0,"2.1077809442914393,1.5788990484797765,-2.0723829485584964,0.41533308286165155,2.8570691640150847,0.0,1.4049979780706507,2.8362138183805508,0.0"
Almost Made It,Racoon,Look Ahead And See The Distance,0.0,"4.430243281057007,2.095541856392119,-2.4512413205260897,0.2782427009880013,2.7670281964218826,9.449775968323261E-5,1.6531862436579812,4.356465994564195,0.0"
Almost Mature ‘87,Sunset Rollercoaster,CASSA NOVA,-2.0,"4.5278257321816096,1.8154924838788866,-3.0090203980871366,0.29855238719150506,2.548852005715276,1.987006946852837,1.699458632157314,4.42670176367469,-0.2769906204992498"
Aloe Vera,Bilderbuch,mea culpa,-2.0,"3.8512540710510246,1.5644137361084023,-2.8942567306662963,0.5798415411100319,3.158360094038494,1.7162836353279005,0.16027072743859816,2.8589166414644303,-0.2769906204992498"
Aloha for Now,"Kaleo Vai, Jeremy Passion",10,-2.0,"3.5975396981270555,1.0332856158246855,-2.7886188488475954,0.3665898359732426,2.891700305397086,0.0,0.7782174429433244,4.860775556186282,-0.2769906204992498"
Alone (feat. Aurelie),JunkieMunkie,Alone (feat. Aurelie),-2.0,"4.6579356670144145,1.4581881120516589,-2.873516308843253,0.7362261248770107,3.4180936544035014,0.4341788958418796,1.6952520513846474,3.485179770404991,-0.2769906204992498"
Alone - Acoustic,Jessie Ware,Alone (Acoustic),-2.0,"4.4887927517317685,1.6320118605081482,-2.1813392978688846,0.319877557705184,2.6769872288286796,0.0,1.3713453318893176,2.9311750891292503,-0.2769906204992498"
Alone - Restrung,Alan Walker,Alone,-2.0,"3.376352808911287,1.709266859822143,-2.619377006771561,0.2640259206455487,2.5315364350242753,0.006129584411885358,0.7908371852613243,3.382581144425309,-0.2769906204992498"
Alone Dinner,Magnolia1982,Alone Dinner,-2.0,"3.1876934034037196,1.298849675966544,-3.195684194494527,0.30159884012203064,2.9471101316082877,0.0,2.006539028561977,5.992289838489737,-0.2769906204992498"
Alone with Everybody,Gab Ferreira,Alone with Everybody,0.0,"3.0445724750876346,2.433532478390848,-2.1570038695965135,0.7138854700531566,2.5107577501950744,0.18031194144962762,0.7992503468066575,3.74701202188543,0.0"
Alpufzug,Trauffer,"Schnupf, Schnaps + Edelwyss",4.0,"1.1449674265286829,1.936203420307004,-3.3309117447807703,0.41736405148200195,2.9332576750554873,0.3994445841745292,0.2515535302054638,4.258924064970322,0.5539812409984995"
Als Alles Wat Je Zegt Echt Waar Zou Zijn,"Tino Martin, Gordon",Als Alles Wat Je Zegt Echt Waar Zou Zijn,4.0,"3.506462743744092,1.8010071715075124,-2.1885293107675396,0.3777601633851696,2.4830528370894736,0.0,0.6141607928093262,2.232095532233021,0.5539812409984995"
Als De Morgen Nooit Meer Komt,Martin van Doorn,Als De Morgen Nooit Meer Komt,4.0,"3.8512540710510246,1.4485312371374095,-4.030002229696153,0.3208930420153592,2.936720789193687,0.0,1.9434403169719778,3.1379416606566246,0.5539812409984995"
Als Er Niets Meer Is,Edwin Evers,Als Er Niets Meer Is,-2.0,"3.4934517502608116,1.9700024825068767,-1.8439617695473787,0.287382059779578,2.936720789193687,0.0,1.909787670790645,3.5966712072700635,-0.2769906204992498"
Als Je Alles Weet - Live Uit Liefde Voor Muziek,André Hazes Jr.,Als Je Alles Weet (Live Uit Liefde Voor Muziek),-2.0,"2.5176272390147747,1.245736863938172,-2.947352210533287,0.3909614594174471,2.6181142884792776,0.0,1.3755519126619842,4.5208609377552955,-0.2769906204992498"
Als ich fortging,Karussell,Café Anonym (25th Anniversary Edition),-2.0,"3.8772760580175856,1.743065922022016,-2.679385960579567,0.3005833558118554,2.8536060498768845,0.007866299995252877,1.4975427550693161,3.6902724010598207,-0.2769906204992498"
Alt I Alt,Dorthe Gerlach,Toppen Af Poppen 2017 synger Caroline Henderson,-2.0,"3.038066978345994,0.960859053967815,-3.5637575471141374,0.6722506133359739,3.196454349558695,0.0,1.6069138551586484,6.024408578981676,-0.2769906204992498"
Alt det som skinner,Sissel,Alt det som skinner,-2.0,"2.8689240630633477,0.8160059302540741,-4.247914928316929,0.4041627554497245,3.092560925412692,6.333903892281537E-4,0.7655977006253245,5.929761172146579,-0.2769906204992498"
Alt du har,"Hver gang vi møtes, Hanne Krogh",Maria Menas dag (Sesong 11),-2.0,"3.402374795877848,0.9850012412534384,-4.620136365301148,0.44376664354655687,3.2934215454282976,2.237298310338156E-4,2.2883799403306404,4.324835486826746,-0.2769906204992498"
Altijd Samen,"Ronnie Flex, Nori",Altijd Samen,-2.0,"4.6579356670144145,1.0960553027673066,-3.4863266389747753,0.6549873800629957,2.2406348474154667,0.0,2.431403686601305,3.1405920670381526,-0.2769906204992498"
Altijd Wel Iemand,Suzan & Freek,Altijd Wel Iemand,-2.0,"2.9990339978961527,0.43455937114122284,-4.310965810658981,0.38588403786657116,3.1756756647294946,0.0,0.4248646580393285,5.414710489925666,-0.2769906204992498"
Alucinacao,Belchior,Alucinacao,-2.0,"3.5194737372273726,1.6126981106796492,-5.144454228987685,0.5727331509388056,1.4475817097676429,0.0,2.5491879482359705,3.5439420697849244,-0.2769906204992498"
Aluga-se,Bárbara Dias,Aluga-se,-2.0,"2.8949460500299087,1.2891928010522944,-3.3981107114874307,0.37979113200552006,2.787806881251083,0.0,1.4638901088879832,3.377524448039498,-0.2769906204992498"
Aluminium (UK mix),ROTH BART BARON,Aluminium (UK mix),-2.0,"2.6672536640725,1.0332856158246855,-3.4102784256236163,0.3178465890848336,3.3903887412979006,0.00329465162138838,2.0528114170613097,3.5819544770989467,-0.2769906204992498"
Always (Acoustic),Francois Klark,Love,0.0,"2.9990339978961527,0.8884324921109444,-4.2382360647995085,0.4356427690651553,3.158360094038494,2.2015424012688247E-5,1.5648480474319821,3.9922792334813186,0.0"
Always Be My Baby,Tim Halperin,Always Be My Baby,0.0,"3.7341551297015,1.231251551566798,-2.8336946989430096,0.3117536832237825,2.69430279951968,0.0,1.1862557778919862,4.879049410711555,0.0"
Always On My Mind,Elvis Presley,Elvis (Fool),-2.0,"2.3289678335072073,1.8686052959072583,-3.9661217304811793,0.3290169164967606,2.5834831470972768,0.06180664281984403,2.082257482469976,6.318533939794945,-0.2769906204992498"
Always This Way,Laura Marling,Semper Femina,-2.0,"3.428396782844409,1.2264231141096733,-4.153615143761492,0.4996182806061921,3.071782240583491,0.008836817527134725,2.0528114170613097,5.431205782273861,-0.2769906204992498"
Amada Amante,Anthony Rios,14 Exitos,-2.0,"2.641231677105939,0.7001234312830812,-4.812330940861351,0.5128195766384696,3.089097811274492,0.001976790972833028,1.5396085627959823,6.035533311030459,-0.2769906204992498"
Amaete,Salmorn,Amaete,-2.0,"5.386551302078122,0.9077462419394433,-3.726085915249157,0.49047892181461544,3.338442029224899,7.917379865351921E-4,2.0864640632426426,3.349485938424385,-0.2769906204992498"
Amalobola (Slow Jam Sase Mlazi),Okmalumkoolkat,Mlazi Milano,-2.0,"4.898639046455104,1.2360799890239227,-6.3847314540056805,2.650414049557239,1.6311267590922485,0.0,1.531195401250649,4.11496514993153,-0.2769906204992498"
Amanda,"Steve Hofmeyr, Demi Lee Moore",The Country Collection,0.0,"4.5278257321816096,1.3567909254520403,-2.7189310315221698,0.3005833558118554,2.787806881251083,4.816831750339911E-4,1.2619742317999856,4.256587522502397,0.0"
Amapola,"Luz Pinos, Jorge Glem",Mariposa Azul,-2.0,"3.617056188351976,0.21921106055346132,-4.920181134341176,0.6377241467900175,3.3834625130215006,0.0,1.5774677897499818,4.124694931253193,-0.2769906204992498"
Amar Pelos Dois,Salvador Sobral,Amar Pelos Dois,-2.0,"1.3986817994526526,0.4596672459182713,-4.913820738315442,0.363543383042717,2.9540363598846877,0.021760024662193022,0.6730529236266589,6.02242077419553,-0.2769906204992498"
Amazed - Acoustic,Shane Filan,You And Me (Deluxe Edition),0.0,"3.6235616850936165,1.7623796718505147,-2.290295647179273,0.4457976121669072,2.2752659887974676,0.0,2.3977510404199722,2.6006415143381467,0.0"
Amazing Grace,Ensemble Magnolia,Amazing Grace,0.0,"1.8475610746258293,0.4746354020353578,-3.471670074219825,0.35541950856131554,3.2553272899080965,0.0,0.9633069969406557,5.645505087727684,0.0"
"Amazing Grace (From The K2 [Original Television Soundtrack], Pt 3)",YOONA,"Amazing Grace (From 더케이투 [Original Television Soundtrack], Pt 3)",-2.0,"1.893099551817311,0.8208343677111988,-2.9528829896860995,0.3371407909781622,3.386925627159701,1.9818989598429325E-4,1.3166597818446515,3.655259137809107,-0.2769906204992498"
Ambyar,Arvian Dwi,Ambyar,7.0,"4.104968443974994,1.5016440491657812,-2.519822982020953,0.31276916753395767,2.929794560917287,0.0,2.1243232901966422,3.0325531332227023,0.9694671717473742"
Amelie,Valeria Castro,Amelie,-2.0,"3.8837815547592256,0.37227252794431426,-2.4894036966804896,0.5107886080181192,3.1064133819654924,0.0,1.3040400395266518,4.142689795633041,-0.2769906204992498"
America The Beautiful,Ray Charles,Ray Charles Forever,0.0,"3.272264861045043,1.4823302993372822,-2.7977446344497348,0.5514079804251267,3.0856346971362916,0.13740485056643012,1.632153339794648,2.7448794195223636,0.0"
American Pie,Don McLean,American Pie,-2.0,"3.45441876981097,2.32247841687698,-3.2379946550135354,0.6092905861051123,2.420716782601872,0.0,2.0654311593793095,4.828273204244383,-0.2769906204992498"
Amianto,ARIETE,Spazio,6.0,"2.9404845272213906,1.4340459247660353,-3.935425906183075,0.4356427690651553,3.089097811274492,0.0,0.3907913537807288,4.576833335680989,0.8309718614977493"
Amor Con Transparencia,Balerom,Mundo de Fantasía,1.0,"2.6282206836226587,2.254880292477234,-2.2120351221669887,0.363543383042717,2.420716782601872,0.0,2.431403686601305,3.913464517399034,0.1384953102496249"
Amor Eterno,Rocío Dúrcal,Amor Eterno,-2.0,"1.8150335909176283,0.7580646807685776,-4.8571302519991235,0.33917175959851253,0.7999793659242238,0.0023649979855857673,1.619533597476648,6.1835375831779,-0.2769906204992498"
Amor Genuino,Ozuna,Nibiru,-2.0,"2.823385585871866,1.5161293615371552,-2.151473090443702,0.5859344469710831,2.722007712625281,0.0,1.4596835281153164,6.105594711300065,-0.2769906204992498"
Amor Papaya en Invierno,Carlos Sadness,Amor Papaya,1.0,"3.968353012400549,1.149168114795678,-4.0850334822666285,0.42041050441252753,3.071782240583491,0.22066503882787292,1.5017493358419827,4.395803605068981,0.1384953102496249"
Amor Sin Condición,TWICE,Amor Sin Condición,1.0,"2.023209486650116,2.317649979419855,-2.3857015875652725,0.33104788511711103,2.8466798216004845,0.0,0.8076635083519907,3.907675471881486,0.1384953102496249"
Amor en Zamba,Carolina Centurión,Amor en Zamba,-2.0,"4.4237377843153665,1.743065922022016,-2.615505461364593,0.4914944061247906,2.8951634195352858,0.0,1.5143690781599826,4.395943100141692,-0.2769906204992498"
"Amor, Amor",José José,Amor Amor,-2.0,"2.771341611938744,1.8686052959072583,-3.5983249168192097,0.4356427690651553,2.1436676515458637,0.0,0.6183673735819929,2.6753411257754274,-0.2769906204992498"
Amor... Amar,Camilo Sesto,Solo un Hombre,-2.0,"2.1142864410330793,2.414218728562349,-2.191018161386305,0.3462801497697388,2.652745429861279,0.0020942746740608307,1.0264057085306548,2.8167891295054037,-0.2769906204992498"
Amorcito Mio,Carin Leon,Encerrados Pero Enfiestados (Live Vol. 1),1.0,"3.051077971829274,1.0767415529388078,-2.402570463981348,0.37268274183429373,1.8908603194572564,0.0,1.686838889839314,3.041934176862585,0.1384953102496249"
Amoremio,Jovanotti,"Oh, Vita!",-2.0,"2.725803134747262,2.370762791448227,-2.4670040411116023,0.5442995902539004,2.590409375373677,0.0,1.8004165707013127,2.8582540398690477,-0.2769906204992498"
Amores extraños - Versión 2001,Laura Pausini,Lo mejor de Laura Pausini - Volveré junto a ti,1.0,"3.5194737372273726,1.8686052959072583,-2.0281367153360037,0.314800136154308,2.1402045374076635,0.0,1.148396550937987,2.720258539188694,0.1384953102496249"
Amos del Piano Bar,Taburete,Tres Tequilas,-2.0,"2.986023004412872,2.1534831058776156,-2.88181247757247,0.3178465890848336,2.787806881251083,0.0,1.312453201071985,4.107188299627835,-0.2769906204992498"
Amour Fou - uit Liefde Voor Muziek - Live,Emma Bale,Amour Fou - uit Liefde Voor Muziek (Live),-2.0,"2.699781147780701,1.2602221763095462,-2.9697518661021745,0.3412027282188629,2.999056843681289,1.7980114274863718E-4,0.9506872546226558,2.9182717949033896,-0.2769906204992498"
Amour Plastique,Videoclub,Amour Plastique,5.0,"4.495298248473408,1.8299777962502606,-3.882883504231365,0.37572919476481925,2.6285036308938783,0.005516625970696822,0.9086214468959896,4.18234127005143,0.6924765512481245"
Amour plastique,Videoclub,Amour plastique,5.0,"4.5538477191481705,1.709266859822143,-3.883436582146646,0.3503420870104396,2.6492823157230787,0.008070619475649056,1.0306122893033216,4.183631599474016,0.6924765512481245"
Amuleto,Tiê,Amuleto,-2.0,"3.6951221492516586,1.3326487381664167,-1.8583417953446886,0.2772272166778261,3.196454349558695,2.170894479209398E-5,1.5354019820233158,3.2905841439717394,-0.2769906204992498"
An Art Gallery Could Never Be As Unique As You,mrld,An Art Gallery Could Never Be As Unique As You,0.0,"3.122638435987317,1.4437027996802847,-3.3397609914252686,0.5331292628419733,2.902089647811686,0.0,0.8244898314426572,4.245881275671749,0.0"
An Evening I Will Not Forget / Furthest Thing,Dermot Kennedy,Mike Dean Presents: Dermot Kennedy,0.0,"3.181187906662079,1.2602221763095462,-4.164953241024755,0.4813395630230387,2.566167576406276,0.00109821720712946,0.6604331813086591,4.231513283182412,0.0"
An Innocent Warrior,"Vai Mahina, Sulata Foai-Amiatu, Matthew Ineleo",Moana (Original Motion Picture Soundtrack/Deluxe Edition),-2.0,"1.841055577884189,0.9801728037963138,-3.1049794163884172,0.34729563407991404,3.1479707516238937,0.003376379413546852,0.7571845390799913,2.952273718876942,-0.2769906204992498"
An Isoun Aggelos,Vasilis Kazoulis,14 Megala Tragoudia,-2.0,"3.8317375808261036,1.9458602952212536,-3.1705191493492344,0.35745047718166595,2.780880652974683,5.618785710894912E-4,2.435610267373972,3.2696250092967603,-0.2769906204992498"
An Ocean,The Tallest Man On Earth,An Ocean,-2.0,"3.2397373773368416,1.979659357421126,-2.7753449788808475,0.3239394949458847,3.1133396102418924,0.05567705840795867,2.216868067195308,5.022415471691321,-0.2769906204992498"
Ana Baashaak,Mayada El Hennawy,Ana Baashaak,-2.0,"2.6542426705892197,2.496302165333469,-2.704551005724859,0.8611306950285588,2.254487303968267,1.1237571421789824E-5,2.2547272941493075,3.9956968627627627,-0.2769906204992498"
Anaclara,Daniel Viglietti,Trabajo de Hormiga,1.0,"2.719297638005622,1.231251551566798,-3.4069599581319294,0.3483111183900892,3.082171582998092,0.5312306490300643,1.4680966896606498,3.2110719525258946,0.1384953102496249"
Anaheim,Nicole Zefanya,Anaheim,-2.0,"3.155165919695518,1.4823302993372822,-3.6306799748631575,0.5737486352489808,2.2960446736266684,2.1095986350905442E-4,0.5552686619919937,2.7958648685986027,-0.2769906204992498"
Anak,Maria Fiselier,Beste Zangers Seizoen 11 (Aflevering 1 - Hoofdartiest Lee Towers),-2.0,"2.7388141282305427,1.4050753000232872,-3.018975800562197,0.3178465890848336,2.0363111132616605,0.0,0.7740108621706577,2.720781645711364,-0.2769906204992498"
Anchor Me,"Lips, Rose McIver",Daffodils (Original Motion Picture Soundtrack),-2.0,"1.8280445844009088,0.3471646531672658,-4.229663357112651,0.35237305563078997,2.8813109629824853,0.06027424671687269,0.2162182517150642,3.068961347200536,-0.2769906204992498"
Anchovy an Pinyin,SummerFoster,Anchovy an Pinyin,-2.0,"3.870770561275945,1.6851246725365197,-2.727227200251387,0.4214259887227027,2.1055733960256626,4.137469478022617E-4,1.2745939741179853,4.184608064983,-0.2769906204992498"
And Hit the Bitter Water,Wim Mertens,"What are we, locks, to do?",-2.0,"2.2639128660908048,1.1636534271670522,-3.417744977479912,0.3625278987325419,3.3834625130215006,0.14353443497831547,0.6730529236266589,2.4536485814678684,-0.2769906204992498"
And Im here,Kim Kyung Hee,"Guardian (Original Television Soundtrack), Pt. 11",-2.0,"1.8735830615923903,0.48767218316959454,-3.977736366702084,0.35237305563078997,3.3038108878428982,5.363386360399689E-4,0.34746357182226273,5.130454405506772,-0.2769906204992498"
And Then You,Greg Laswell,Three Flights From Alto Nido,0.0,"4.098462947233354,1.651325610336647,-3.6992616363580213,0.2487936559929209,2.829364250909484,0.02206650388278729,2.3220325865119738,2.703240140317829,0.0"
And We Keep Waiting - Live Uit Liefde Voor Muziek,The Starlings,And We Keep Waiting (Live Uit Liefde Voor Muziek),-2.0,"1.5352972310270976,1.3954184251090376,-3.359948335333031,0.37268274183429373,1.987827515326859,0.0,0.4374844003573283,5.435041896773441,-0.2769906204992498"
Anda Comigo,David Carreira,Anda Comigo,-2.0,"2.3875173041819697,2.1534831058776156,-3.257352382048376,0.889564255713464,2.2302455050008665,0.0,1.8214494745646457,2.7936678212033885,-0.2769906204992498"
Andai Bintang,"Alika, Barsena",Perfect Moment,-2.0,"3.812221090601183,1.009143428539062,-2.6937659863768766,0.29652141857115466,3.0787084688598916,0.0,0.9380675123046559,3.6343000031341273,-0.2769906204992498"
Andai Nanti,Mu’izz,Andai Nanti,-2.0,"2.7583306184554637,1.390589987651913,-2.356941535970652,0.31276916753395767,2.399938097772671,0.0,1.1189504855293206,5.7803619492720175,-0.2769906204992498"
Andaðu,Högni,Two Trains,-2.0,"1.2880883548447684,1.0960553027673066,-4.777487032198637,0.40111630251919894,3.397314969574301,0.21555705181796844,0.16489796628853143,4.162184232044544,-0.2769906204992498"
Andělská,"Zuzana Navarová, Ivan Gutierrez, KOA",Zelené Album,1.0,"3.434902279586049,0.622868431969086,-5.460261718613226,0.818480354001201,2.2371717332772665,0.0017060676613080913,0.32811330026799623,4.814846803495853,0.1384953102496249"
Angel Of The Morning,Juice Newton,Juice,-2.0,"2.9404845272213906,1.5113009240800306,-2.574301156676147,0.2640259206455487,1.4995284218406446,1.3280766225751608E-4,1.4470637857973165,2.643640870501623,-0.2769906204992498"
Angel from Montgomery,John Prine,John Prine,-2.0,"4.013891489592031,2.032772169449498,-3.935425906183075,0.3229240106357096,1.8735447487662558,0.011595130512483136,1.6405665013399813,4.591236201938504,-0.2769906204992498"
Angel of Mine,"Julian Sean, Mariah Jean",Angel of Mine,-2.0,"4.26110036577436,0.8015206178826999,-3.2404835056323007,0.35846596149184107,3.2449379474934967,0.0,2.2421075518313076,3.3458590665338726,-0.2769906204992498"
Angel of Small Death and the Codeine Scene - BBC Live Version,Seafret,Oceans - EP,0.0,"3.376352808911287,1.3712762378234142,-2.001035897487227,0.33003240080693586,2.216393048448066,0.0,1.5900875320679817,3.7006299102086873,0.0"
Angelic Lies,MEYY,Angelic Lies,-2.0,"4.879122556230183,1.5306146739085293,-3.425488068293848,0.6488944742019446,1.6345898732304485,1.537504089981244,0.44589756190266155,3.139510980224635,-0.2769906204992498"
Angels,The xx,Coexist,-2.0,"2.7583306184554637,0.7580646807685776,-5.016693230557737,0.43462728475498014,3.289958431290098,0.3029036296873348,1.4386506242519836,3.192240117709774,-0.2769906204992498"
Angels We Have Heard On High - Recorded At Electric Lady Studios NYC,Tori Kelly,Angels We Have Heard On High (Recorded At Electric Lady Studios NYC),0.0,"2.699781147780701,1.955517170135503,-2.386531204438194,0.3117536832237825,2.001679971879659,0.0,1.1610162932559869,3.8207700415819046,0.0"
Anghel Sa Lupa,Ice Seguerra,Anghel Sa Lupa,-2.0,"2.4460667748567317,1.2698790512237956,-2.8909382631746094,0.3655743516630674,3.102950267827292,0.0,1.9897127054713104,5.937538022450274,-0.2769906204992498"
Angin Kencang - Piano,Noh Salleh,Angin Kencang,-2.0,"2.1338029312580002,0.6808096814545824,-3.596389144115726,0.39400791234797267,3.01637241437229,1.1799449992879314E-4,0.7487713775346581,2.5579560220882724,-0.2769906204992498"
Anh Có Bao Nhiêu %,Tùng,26: Individualism,-2.0,"3.272264861045043,1.8299777962502606,-1.8724452821843582,0.29652141857115466,2.2475610756918667,1.7929034404764674E-4,1.135776808619987,3.3172974503960893,-0.2769906204992498"
Anh Mơ,Anh Khang,Anh Mơ,-2.0,"3.8772760580175856,1.583727485936901,-3.3510990886885326,0.2782427009880013,2.9782781588520884,8.887897397233769E-4,0.6520200197633259,3.556182762415403,-0.2769906204992498"
Anh Thuong Em Nhat Do - Acoustic Version,Am Mi,"Amazing Voice Acoustic, Vol. 1",0.0,"3.4999572470024516,0.9753443663391891,-3.6995381753156615,0.5138350609486447,3.1168027243800926,1.854199284595321E-4,1.4386506242519836,4.329229581617175,0.0"
Anhelando Iruya,Perotá Chingó,Aguas,1.0,"4.872617059488543,1.0767415529388078,-4.123472397378668,0.3229240106357096,3.2553272899080965,0.3611346816002457,1.7583507629746464,3.870918520221872,0.1384953102496249"
Anima fragile,Vasco Rossi,Colpa D Alfredo,-2.0,"2.4916052520482137,1.0863984278530572,-3.2803051155325442,0.3452646654595637,2.6354298591702783,0.5261226620201599,0.925447769986656,2.429062574902377,-0.2769906204992498"
Aniversari,Manel,10 milles per veure una bona armadura,-2.0,"2.6607481673308597,2.2838509172199823,-2.6191004678139205,0.3513575713206148,2.964425702299288,3.2588957123190493E-4,2.094877224787976,4.6956133900952635,-0.2769906204992498"
Anjel,Karmen Pál-Baláž,Anjel,-2.0,"3.7992100971179026,1.4340459247660353,-4.350510881601584,0.34018724390868776,2.469200380536673,0.0012259168823770717,1.9897127054713104,5.121770837230449,-0.2769906204992498"
Anjo Sem Asa - Ao Vivo,Thiago Martins,Anjo Sem Asa (Ao Vivo),-2.0,"2.751825121713823,1.6464971728795221,-2.5994662018214396,0.3117536832237825,3.161823208176694,0.0,2.5281550443726375,4.644941804932627,-0.2769906204992498"
Anjos,"Diogo Piçarra, Carolina Deslandes",South Side Boy,-2.0,"3.786199103634622,2.0376006069066226,-2.078466805626589,0.8824558655422378,2.4865159512276738,8.1216993457481E-5,1.6237401782493148,3.133617313402552,-0.2769906204992498"
Anla,"Sehabe, Emir Can İğrek",His,-2.0,"3.7536716199264206,2.0038015447067496,-3.550207138189749,0.715916438673507,2.0709422546436613,0.0,1.4470637857973165,3.033041365977194,-0.2769906204992498"
Annie: Its the Hard-Knock Life,"Charles Strouse, Andrea McArdle, Annie Ensemble, Peter Howard",Annie - Original Broadway Cast Recording,0.0,"3.9098035417257866,1.3857615501947882,-3.92795935432678,0.7595822640110401,2.867458506429685,0.017980114274863717,2.284173359557974,5.310612291914331,0.0"
Anoesjka,Spuit Elluf en t Groot Oeteldonks Slaovenkoor,"Carnaval in Oeteldonk, Deel 2",-2.0,"2.8689240630633477,0.9512021790535656,-5.650797060427585,0.7301332190159596,3.0406142133396905,0.0,2.275760198012641,5.253419312102406,-0.2769906204992498"
Another Chance - Don Diablo Chill Mix,Big Pineapple,Another Chance (Remixes),0.0,"3.4674297632942506,1.8348062337073854,-3.191812649087559,0.396038880968323,3.2380117192170963,1.506856167921817,0.1619533597476648,4.0113900584428634,0.0"
Another Christmas,Amanda Jenssen,Another Christmas,0.0,"3.2202208871119207,1.4726734244230328,-2.591170033092222,0.3422182125290381,3.0510035557542907,0.0,1.2030821009826527,3.367411055267878,0.0"
Another Lifetime,Nao,Another Lifetime,0.0,"3.4414077763276896,1.554756861194153,-2.604720442016611,0.44275115923638164,1.5376226773608457,6.844702593271984E-5,1.3418992664806513,2.07572155572286,0.0"
Another Me,Min Chae,Black (Original Television Soundtrack / Pt. 3),0.0,"2.0882644540665183,1.071913115481683,-2.654220915434274,0.33104788511711103,3.2137699202496957,9.909494799214663E-5,0.45010414267532817,5.293907756957067,0.0"
Another Year,FINNEAS,Another Year,0.0,"3.8772760580175856,0.47898099574677006,-3.6674596562293544,0.303629808742381,3.3592207140541,5.210146750102555E-5,1.1231570663019872,2.796213606280382,0.0"
Another day in paradise,Ellen Andrea Wang,Ten Sing 50 år - De utrolige,-2.0,"4.4627707647652075,0.7870353055113258,-4.923499601832862,0.3594814458020163,3.089097811274492,0.17316075963576139,1.6700125667486476,3.46599919790709,-0.2769906204992498"
Answer - Acoustic Version,Janice,Answer (Acoustic Version),0.0,"3.838243077567744,0.960859053967815,-2.0571733058882646,0.3594814458020163,3.054466669892491,0.0,1.5017493358419827,4.084624971616669,0.0"
Answers (From Final Fantasy XIV),Nobuo Uematsu,Distant Worlds III: More Music from Final Fantasy,0.0,"1.0799124591122806,1.6030412357653998,-3.0922586243369508,0.3158156204644832,2.7393232833162817,9.347616228125172E-6,0.6436068582179926,2.7817758662546894,0.0"
Antaudun - Acoustic,Reino Nordin,Antaudun,-2.0,"3.5520012209355736,2.1196840436777427,-2.431607054533608,0.596089290072835,2.6111880602028776,0.0,2.309412844193974,2.939823783637395,-0.2769906204992498"
Antenas Rubias,Buenos Muchachos,Antenas Rubias,-2.0,"3.350330821944726,2.1245124811348672,-3.0723478193868288,0.24676268737257048,1.6207374166776483,0.024875896738234746,0.5763015658553268,3.211874049193989,-0.2769906204992498"
Antes Dela Dizer Que Sim,Bárbara Tinoco,Antes Dela Dizer Que Sim,-2.0,"2.6607481673308597,1.5885559233940258,-2.773962284092645,0.7991861521078724,2.860532278153285,0.0,2.1916285825593085,6.290739546557077,-0.2769906204992498"
Antes Que Sea Tarde,Estani,Antes Que Sea Tarde,-2.0,"5.210902890053836,1.2505653013952969,-3.3129367125341327,0.8316816500334784,2.3445282715614697,0.0,0.7067055698079919,4.644104834496355,-0.2769906204992498"
Antes Que el Mundo Se Acabe,Residente,Antes Que el Mundo Se Acabe,-2.0,"1.9581545192337135,1.9941446697925003,-2.9465225936603656,0.3269859478764103,2.5696306905444763,0.0,1.3082466202993184,5.21687160305186,-0.2769906204992498"
Antes dela dizer que sim - Antes dela dizer que sim,Bárbara Tinoco,Antes Dela Dizer Que Sim,-2.0,"2.6607481673308597,1.5885559233940258,-2.773962284092645,0.7991861521078724,2.860532278153285,0.0,2.1916285825593085,6.290739546557077,-0.2769906204992498"
