_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
4836841,Saman,"Emmsjé Gauti, Floni",Saman,0.433,0.509,-9.189,0.0937,0.516,2.21e-05,0.519,69.424
16268149,Saman Sarısı,Emir Can İğrek,Saman Sarısı,0.498,0.528,-11.757,0.0479,0.588,1.32e-05,0.4,164.034
16280912,Samarian Boy,Musa Keys,Widlysm,0.794,0.584,-14.477,0.0563,0.259,0.903,0.155,112.997
12495488,Samba De Janeiro,Leandro Da Silva,Samba De Janeiro,0.541,0.952,-4.054,0.073,0.00122,0.105,0.327,125.985
23699131,Samba da Bencao (Samba of the Blessing),"Sérgio Mendes, Marcelo D2",Timeless,0.808,0.769,-7.508,0.0587,0.13,0.0803,0.941,96.015
15704078,Sambătă Seara,"ADDA, Smiley",Sambătă Seara,0.776,0.658,-6.258,0.0775,0.518,1.36e-06,0.646,81.946
371048,Same Logic / Teeth,Brand New,Science Fiction,0.488,0.805,-4.378,0.0503,0.0988,0.0,0.226,147.63
22840715,Samma flod,Siw Malmkvist,Samma flod,0.686,0.412,-10.899,0.0314,0.733,1.28e-06,0.337,106.048
23427151,Samo malo (Magnifico vs Groovyman Remix),Magnifico,"Montevideo, Bog te video",0.948,0.725,-5.78,0.116,0.0157,0.1,0.623,126.055
20167121,Sampaguita,"juan karlos, Gloc 9",Diwa,0.569,0.729,-6.42,0.058,0.371,3.04e-06,0.365,143.852
12195872,Sampai Akhir Hidupku,JPCC Worship,Made Alive,0.418,0.682,-5.829,0.0345,0.0798,0.0,0.126,139.918
978273,Sampai Jadi (feat. Alif),"Joe Flizzow, ALYPH",Sampai Jadi (feat. ALYPH),0.777,0.71,-6.457,0.0804,0.0783,1.76e-06,0.326,162.95
22720195,Sampai Jumpa,Endank Soekamti,Soekamti Day,0.482,0.279,-9.11,0.0262,0.698,0.0,0.24,99.552
22698487,Samsonrock,Samson & Gert,Samson & Gert 1,0.576,0.919,-9.534,0.0684,0.565,0.0,0.837,179.902
12477503,Samstag der 14te (feat. The Friendly Ghost),Marsimoto,Verde,0.49,0.67,-6.816,0.409,0.224,2.4e-05,0.34,91.79
6950290,Samurai (feat. Sivas),Stepz,STEPZOLOGI,0.824,0.645,-6.324,0.367,0.0173,2.76e-06,0.457,84.754
11080132,San Francesco,"Gianni Bismark, G Ferrari",Nati Diversi,0.743,0.534,-10.175,0.052,0.17,1.28e-06,0.369,123.026
23422001,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,Scott McKenzie,San Francisco,0.525,0.52,-11.725,0.0271,0.538,0.00569,0.523,112.554
8398400,San Frandisco,Dom Dolla,San Frandisco,0.779,0.937,-6.269,0.0496,0.0443,0.101,0.49,125.025
12345809,San Nicolas Deluxe,Libres y lokos,"Incomparables, vol. 1",0.675,0.956,-4.467,0.0431,0.169,5.55e-05,0.885,95.996
14929679,San Valentino - feat. Vale Lambo,Gigi D'Alessio,Buongiorno,0.591,0.663,-6.347,0.109,0.237,0.0,0.328,149.917
13387533,Sana Askim Bir Ates,"Edvin Eddy, Nazli Yar",September 2018 Hits,0.782,0.567,-6.32,0.0683,0.655,0.0,0.796,96.002
15878355,Sana Bayılıyorum,Zeynep Bastık,Zeynodisco,0.793,0.504,-10.571,0.0602,0.144,0.0284,0.271,94.992
11840039,Sana Lagi Ay Pasko,Janah Zaplan,Sana Lagi Ay Pasko,0.703,0.407,-8.578,0.0298,0.125,0.0,0.543,87.04
20060706,Sana Nuestra Tierra,Marcos Witt,Sana Nuestra Tierra,0.423,0.65,-6.451,0.0352,0.312,0.0,0.279,120.076
12595774,Sana İhtiyacım Var,"What Da Funk, İrem Derici",WDF1,0.748,0.856,-4.239,0.0569,0.0406,0.0,0.854,116.088
5954320,Sancta Lucia (Strålande helgonfé),"Sarah Dawn Finer, Malena Ernman",Vinterland,0.33,0.0776,-15.387,0.0368,0.982,0.00249,0.111,72.084
534750,Sanctify,Years & Years,Sanctify,0.667,0.624,-5.527,0.0688,0.0152,2.05e-05,0.19,101.96
12341001,Sandata,Sarah Geronimo,Sandata,0.474,0.838,-6.377,0.0301,0.259,0.755,0.385,167.969
11643270,Sandstorm - Radio Edit,Darude,Before The Storm,0.528,0.965,-7.976,0.0464,0.146,0.987,0.586,136.089
15836376,Sandton,"Kabza De Small, DJ Maphorisa, Focalistic, Kamo Mphela, Bontle Smith",The Return Of The Scorpion Kings,0.881,0.634,-11.71,0.147,0.151,3.38e-06,0.593,113.0
13664082,Sandy Foam,xerLK,Sandy Foam,0.241,0.0628,-26.156,0.0488,0.979,0.936,0.039,70.024
23754572,Sangdi Sangdi,Arjan Dhillon,Awara,0.686,0.653,-6.472,0.178,0.406,0.0,0.766,99.814
15832556,Sangria (feat. Astol),Emma Muscat,Sangria (feat. Astol),0.771,0.737,-4.735,0.0377,0.207,0.0,0.809,122.015
12536322,Sano R,Uniikki,Ei Kerrota,0.673,0.724,-4.771,0.139,0.0177,0.0,0.657,145.888
7953573,Sano että jäät,"Suvi Teräsniska, Jonne Aaron",Ihmisen poika,0.303,0.386,-9.96,0.0299,0.487,0.0,0.478,83.561
13682115,Sano kyllä yhden kerran,Joonas Suokas,Sano kyllä yhden kerran,0.635,0.595,-10.12,0.114,0.193,0.0,0.637,109.989
9976157,Santa Claus Llegó a La Ciudad,Luis Miguel,Navidades Luis Miguel,0.512,0.852,-2.346,0.192,0.382,0.0,0.719,170.271
16703485,Santa Lucia (Luciasången),"Barnens favoriter, Barnmusik, Svenska barnsånger",Julsånger - Julklassiker för alla,0.575,0.239,-10.051,0.0264,0.895,0.0,0.349,97.908
18492069,Santa Maradona (Larchuma Football Club),Mano Negra,Casa Babylon,0.347,0.974,-4.287,0.122,0.142,0.000111,0.622,119.917
964100,Santa Paz,IZAL,Autoterapia,0.531,0.918,-6.014,0.0818,0.397,0.0,0.636,176.049
18998430,Santa's Comin to Free Them,Amason,Santa's Comin to Free Them,0.514,0.409,-8.417,0.0279,0.464,0.000294,0.205,88.217
24359001,Santa's Sleigh Ride,Returning Visitors,Coming On Christmas,0.196,0.747,-5.467,0.0432,0.0967,1.1e-05,0.568,66.878
13817255,Santinha e Foguenta,"Caverinha, Mc Pocahontas",Santinha e Foguenta,0.848,0.976,-4.078,0.101,0.287,0.00157,0.778,150.091
1216605,Sapnis,Dons,Namins Kaste Vardi,0.521,0.456,-11.3,0.0247,0.0379,0.00359,0.326,77.995
13285469,Sarah - Uit Liefde Voor Muziek,Helmut Lotti,Sarah (Uit Liefde Voor Muziek),0.555,0.524,-11.588,0.0298,0.534,2.53e-05,0.684,140.2
23333191,Sarah Smiles,Panic! At The Disco,Vices & Virtues,0.332,0.837,-3.437,0.038,0.000324,0.0,0.551,171.341
11626029,Sarkanā gaisma,"Mesa, Laika Suns",Sarkanā gaisma,0.576,0.788,-7.473,0.0775,0.275,0.0,0.722,169.976
2783814,Sarmaşık,Mabel Matiz,Maya,0.378,0.734,-6.573,0.129,0.0605,4.97e-05,0.491,180.207
17687536,Sarra Nela Com Fuzil Na Bandolera,"Dj Wesley Gonzaga, Mc Laureta, Mc Cyclope",Sarra Nela Com Fuzil Na Bandolera,0.76,0.452,-2.315,0.324,0.433,0.0,0.741,114.151
469946,Sarılırım Birine,Adamlar,Dünya Günlükleri,0.63,0.709,-8.084,0.0348,0.189,0.0062,0.33,129.977
23332816,Satan Is Real,Kreator,Satan Is Real,0.439,0.968,-4.551,0.0775,4.1e-05,0.0409,0.255,101.59
12475213,Satan in Love,Emilia,Emilia,0.738,0.695,-11.042,0.192,0.507,0.0676,0.658,95.948
2747261,Sateet,"Janna, Tuure Kilpeläinen",Spektri,0.612,0.511,-8.366,0.0308,0.167,5.42e-05,0.327,90.032
12482051,Satelity,"Suwal, Michał Sobierajski",Heartbreaks & Promises vol. 4,0.66,0.625,-8.303,0.136,0.45,0.000599,0.279,130.065
12350893,Satisfy (feat. Ron Carroll),Mercer,Satisfy (feat. Ron Carroll),0.674,0.852,-4.889,0.249,0.01,6.08e-05,0.749,125.027
24025215,Satu Bintang di Langit Kelam,Maudy Ayunda,Satu Bintang di Langit Kelam,0.434,0.155,-9.568,0.0355,0.769,0.0,0.23,134.097
21053070,Satu Tuju,raissa anggiani,Satu Tuju,0.455,0.217,-7.122,0.0355,0.895,0.0,0.39,141.205
18247174,Saturday,Twenty One Pilots,Scaled And Icy,0.687,0.89,-5.99,0.0344,0.00396,0.000939,0.854,113.06
23440474,Saturday Begins,Owane,Greatest Hits (EP),0.289,0.658,-8.371,0.0521,0.0154,0.776,0.183,199.976
12342708,Saturdays (feat. HAIM),Twin Shadow,Saturdays (feat. HAIM),0.471,0.697,-4.753,0.105,0.0661,3.64e-05,0.797,169.99
491652,Sauce,Justin Timberlake,Man of the Woods,0.727,0.85,-4.965,0.0401,0.0598,0.000109,0.801,113.019
460746,Sauced Up,Fifth Harmony,Fifth Harmony,0.777,0.572,-4.663,0.0408,0.0568,0.0,0.326,100.0
586499,Sauda Khara Khara,"Diljit Dosanjh, Sukhbir, Dhvani Bhanushali, Dj Chetas, Lijo George",,0.687,0.919,-3.28,0.0635,0.0939,4.38e-06,0.877,145.037
12465147,Saudade Dos Parceiros,"Luan Estilizado, Wesley Safadão",Saudade Dos Parceiros,0.448,0.884,-2.38,0.241,0.455,0.0,0.761,165.973
15822651,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,Yasmin Santos Ao Vivo em São Paulo,0.717,0.828,-4.375,0.0727,0.16,0.0,0.807,124.9
23318352,Saunter,Arca,Saunter,0.423,0.613,-9.859,0.287,0.0432,0.154,0.315,80.125
9426561,Save Me (feat. Eneli),Mahmut Orhan,Save Me (feat. Eneli),0.697,0.78,-6.798,0.0379,0.0824,0.121,0.695,123.994
13696353,Save Me A Place - Bridge & Mountain Remix,Mono Mind,Save Me A Place (Bridge & Mountain Remix),0.741,0.526,-8.302,0.0304,0.167,4.34e-05,0.538,100.01
21701933,Save Me Now,"Mike Perry, Isak Danielson",Save Me Now,0.556,0.684,-5.075,0.0459,0.0106,0.0,0.23,125.189
1500428,Save Tonight,Eagle-Eye Cherry,Desireless,0.545,0.699,-8.76,0.0338,9.44e-05,5.79e-05,0.6,119.589
25897932,Save Up All Your Tears,Cher,Love Hurts,0.605,0.763,-9.157,0.0395,0.079,0.0,0.346,113.469
11562632,Save Us,Sydney Lauren,Save Us,0.586,0.874,-3.316,0.0459,0.00166,0.000514,0.738,123.954
23437122,Save You,Turin Brakes,Lost Property,0.346,0.46,-7.819,0.0335,0.00873,0.00575,0.23,123.035
24069640,Save Your Breath,Mickey Kojak,Save Your Breath,0.805,0.745,-4.895,0.0469,0.0434,0.000152,0.803,123.98
15797628,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,Save Your Tears (Remix),0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.593,118.091
18062274,Saviour's Day,Cliff Richard,Together With Cliff Richard,0.514,0.512,-13.959,0.0312,0.248,0.0,0.737,155.069
12343917,Saviours,Dagur Sigurðsson,Söngvakeppnin 2018,0.603,0.395,-9.168,0.0335,0.218,0.0,0.212,139.739
20712534,Savurdu Yarrani,Savurdu Yarrani Reis,Savurdu Yarrani,0.688,0.93,-3.822,0.0937,0.391,0.00121,0.823,109.985
12577870,Sax - Operación Triunfo 2017,Ana Guerra,Sax (Operación Triunfo 2017),0.777,0.77,-7.877,0.105,0.0983,0.0,0.849,118.044
21569544,Sax Dance,"Tumisho, DJ Manzo Sa","House of Hits, Vol. 3",0.786,0.65,-11.454,0.0584,0.015,0.888,0.36,95.008
12969929,Sax to Me,DJ Seven,"Guaracha Latin Sound, Vol. 2",0.789,0.658,-7.752,0.0468,0.00173,0.669,0.33,125.998
12649952,Sax to Me (feat. Joseph Qas & Dayvi),Fumaratto,Guaracha Hits 1,0.785,0.652,-8.019,0.0482,0.00214,0.597,0.275,126.008
24387864,Saxolove (feat. Winter),Dan Blaax,Saxolove (feat. Winter),0.718,0.602,-7.766,0.031,0.0216,0.0246,0.479,117.985
12459146,Saxophone,Dj TZepesh,Saxophone,0.748,0.571,-5.833,0.313,0.00483,0.000148,0.713,187.951
3321721,Say Hi,The Toys,Say Hi,0.754,0.693,-8.742,0.0303,0.000958,0.000119,0.824,108.004
468060,Say It Loud - I'm Black And I'm Proud - Pt. 1,James Brown,The 50th Anniversary Collection,0.85,0.66,-6.323,0.193,0.386,0.00235,0.926,115.076
7434126,Say My Name (feat. Bebe Rexha & J Balvin) - Lucas & Steve Remix,David Guetta,Say My Name (feat. Bebe Rexha & J Balvin) [Lucas & Steve Remix],0.678,0.747,-5.289,0.165,0.0395,0.0,0.516,120.002
24758783,Say Nothing,"MUTO, Emerson Leif",Say Nothing,0.698,0.607,-8.264,0.234,0.0294,0.000144,0.175,110.035
481022,Say Something (feat. Chris Stapleton),Justin Timberlake,Man of the Woods,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.372,97.04
12460081,Say Something - The Four Performance,Zhavia Ward,Say Something (The Four Performance),0.252,0.396,-5.332,0.0298,0.84,0.0,0.127,97.609
14219976,Say You Don't,"Roostz, Dylan Russell",Say You Don't,0.598,0.606,-8.075,0.0407,0.0264,0.0,0.211,85.981
14212289,Say a Little Prayer - Live,Lianne La Havas,Say a Little Prayer (Live),0.492,0.326,-6.416,0.0505,0.84,0.0,0.376,112.218
2579385,Say goodbye,Gotzim,Say goodbye,0.667,0.55,-11.673,0.0298,0.0249,0.224,0.279,100.281
7004594,Say to You,Ali Gatie,Say to You,0.666,0.505,-6.413,0.0289,0.514,0.0,0.252,81.495
14106041,"Say, Can You Hear",Men I Trust,"Say, Can You Hear",0.623,0.403,-14.1,0.0598,0.78,0.763,0.49,157.912
24268785,Sayang Maafkan Aku,Syafiq Farhain,Sayang Maafkan Aku,0.608,0.578,-5.448,0.0235,0.103,0.0,0.257,99.948
20307739,Sayenizde,Ercan Saatci,Sayenizde,0.66,0.28,-20.039,0.161,0.764,0.000596,0.574,94.809
23698791,Saying Sorry,Hawthorne Heights,If Only You Were Lonely,0.42,0.956,-2.195,0.0723,0.0271,1.32e-05,0.529,168.99
147294,Sayonara Summer,"neconemuru, Yuma Abe",Sayonara Summer / Hinekuretaino,0.621,0.605,-6.62,0.0358,0.0899,0.00197,0.852,94.525
6469581,Saz mı Caz mı?,Çağla,Saz mı Caz mı?,0.731,0.904,-4.838,0.0336,0.00523,6.35e-05,0.674,110.032
469900,Sağı Solu Kes,Gazapizm,HİZA,0.937,0.438,-9.278,0.292,0.0592,0.000608,0.457,120.034
12345528,Sbagliato,Jovanotti,"Oh, Vita!",0.287,0.699,-5.344,0.0437,0.764,0.0,0.647,57.747
16332376,Scam 1992 Theme Music,Achint,Scam 1992 Theme Music,0.516,0.486,-11.45,0.0249,0.00411,0.277,0.454,87.045
12808450,Scaniakusken,Tomgang,Scaniakusken,0.585,0.731,-6.795,0.056,0.473,1.23e-05,0.853,151.95
12360926,Scar,Tremors,Scar,0.623,0.713,-5.597,0.0247,0.0387,0.00966,0.376,101.03
127029,Scaramanzia,Patricio Rey y sus Redonditos de Ricota,Último Bondi a Finisterre,0.509,0.561,-10.035,0.0259,0.0763,0.00323,0.749,174.011
16911984,Scare Me (feat. Karra),"LUM!X, KSHMR, Gabry Ponte",Scare Me (feat. Karra),0.715,0.879,-4.632,0.368,0.0166,0.0,0.302,134.97
23313405,Scared To Be Lonely - Brooks Remix,"Martin Garrix, Dua Lipa",Scared To Be Lonely Remixes Vol. 1,0.604,0.796,-2.416,0.0597,0.0126,0.0,0.225,127.991
14300358,Scatman & Hatman - DJ Skællig Clubmix,"Scatman John, Lou Bega",Scatman & Hatman (DJ Skællig Clubmix),0.75,0.856,-5.348,0.053,0.229,0.0661,0.68,119.985
839017,Scenes from a Midnight Movie - OTR Remix,Blood Cultures,Scenes from a Midnight Movie (OTR Remix),0.542,0.566,-8.203,0.0591,0.0194,0.205,0.15,100.047
21060125,Schall und Rauch,Manillio,Kryptonit (Deluxe),0.789,0.628,-5.511,0.228,0.0919,2.26e-06,0.517,95.966
13256837,Schatje Mag Ik Je Foto ?,Gebroeders Ko,Ko & Ko,0.646,0.882,-6.348,0.0496,0.304,0.0,0.874,140.176
5065659,Schau mich nicht so an,LOTTE,Schau mich nicht so an,0.724,0.656,-5.774,0.0341,0.145,6.87e-05,0.648,124.969
12488534,Scheissegal,"LCone, Dave",Aaaschiss,0.699,0.864,-4.413,0.376,0.0494,0.0,0.577,179.919
18551858,Scheletri,Frah Quintale,Banzai (Lato arancio),0.416,0.555,-6.501,0.0485,0.132,0.0,0.29,129.234
10420560,Scheuren,"De Fellas, Spens, Geechi, Eves Laurent, Damier",Lang Leven De Flex,0.724,0.488,-11.099,0.409,0.0521,0.000114,0.0954,159.99
18727945,Schick mir 'nen Engel,Overground,It's Done!,0.55,0.669,-5.813,0.0257,0.259,1.82e-06,0.36,130.933
20004669,Schieß ihn auf den Mars,Jenice,Schieß ihn auf den Mars,0.734,0.853,-4.519,0.0433,0.192,0.0,0.702,119.974
12371246,Schillerize,"Tonio Geugelin, Moglii",Schillerize,0.714,0.468,-8.335,0.0784,0.638,3.79e-06,0.265,64.972
4101726,Schlaflied,Fynn Kliemann,POP,0.628,0.413,-8.002,0.0508,0.757,2.64e-06,0.238,139.084
13952381,Schlaflos,S.M.D Music,Troum,0.513,0.487,-9.828,0.359,0.313,0.0,0.393,98.741
18729414,Schlafmittel,Felix Hertzog,Schlafmittel,0.152,0.012,-34.256,0.0458,0.938,0.805,0.0939,68.978
15832684,"Schneeflöckchen, Weissröckchen",Rolf Zuckowski,Dezemberträume,0.731,0.176,-12.733,0.0424,0.893,9.53e-06,0.802,110.093
9736121,School,Four Tet,Sixteen Oceans,0.645,0.741,-8.488,0.0507,0.00417,0.576,0.765,129.302
6705233,Schutzengel,Azad,Schutzengel,0.708,0.564,-8.354,0.177,0.458,2.09e-05,0.284,159.978
12437265,"Schwanengesang, D. 957: 4. Ständchen In D Minor (Arr. For Violin And Piano)","Franz Schubert, Anne-Sophie Mutter, Daniil Trifonov",Schubert: Forellenquintett - Trout Quintet,0.235,0.0561,-23.311,0.0442,0.95,0.29,0.0518,107.619
23431402,Schwindelig - Wanderlust Rhodes Remix,Kollektiv Turmstrasse,Rebellion der Träumer Remixes Part 3,0.829,0.102,-15.143,0.0904,0.264,0.826,0.343,118.996
13661900,Schwing ming Fott,BeerBitches,Deck Opjedrage,0.725,0.849,-3.704,0.0936,0.016,2.58e-06,0.665,121.965
18739061,Schëdden,"Nosi, Turnup Tun",Schëdden,0.793,0.684,-10.007,0.111,0.134,0.0169,0.274,126.011
16269620,Schöner Tag (feat. Sido),"Gentleman, Jugglerz",Schöner Tag (feat. Sido),0.685,0.74,-5.088,0.222,0.391,0.0,0.802,94.051
18422598,Scomparire - Live,Eugenio Campagna,X Factor 13 - Live Show #2,0.436,0.22,-11.677,0.14,0.675,0.0,0.327,238.431
12342513,Scooby Do Papa,LA TROPA ESTRELLA,Scooby Do Papa,0.906,0.768,-9.995,0.0477,0.429,0.126,0.602,113.872
1488904,Scooby Doo Papa (Remix),DJ Cobra Monterrey,Scooby Doo Papa (Remix),0.879,0.821,-3.277,0.156,0.115,0.0183,0.731,96.987
15816866,"Scoren (feat. Donnie, Jayh & Rolf Sanchez)",LA$$A,"Scoren (feat. Donnie, Jayh & Rolf Sanchez)",0.883,0.596,-7.291,0.0718,0.078,0.0,0.818,105.029
14444623,Scream If You Wanna Go Faster,Geri Halliwell,Scream If You Wanna Go Faster,0.531,0.904,-5.334,0.0443,0.000104,0.00887,0.847,147.846
15819891,Scrivile Scemo,Pinguini Tattici Nucleari,AHIA!,0.617,0.916,-3.538,0.0317,0.123,0.0,0.552,135.091
12340294,Scusa se non ho gli occhi azzurri,Francesca Michielin,2640,0.541,0.463,-5.363,0.0309,0.576,1.86e-06,0.227,137.544
13447260,Scénario,"DJ Hamida, Aymane Serhani, Balti",Scénario,0.72,0.844,-4.518,0.154,0.149,0.0,0.939,101.985
20361575,Se Acabo,Katie Angel,Se Acabo,0.795,0.841,-2.54,0.126,0.334,0.0,0.637,144.984
130014,Se Apagó la Luz,Bruja Siberia,Desprendimiento,0.51,0.74,-6.917,0.0351,0.203,0.246,0.487,139.996
12469589,Se Der Pra Responder,Chris,Se Der Pra Responder,0.382,0.416,-6.452,0.0347,0.858,0.0,0.638,99.897
16272779,Se Dio Mono Matia,Anastasios Rammos,Se Dio Mono Matia,0.644,0.758,-8.601,0.0337,0.0827,0.0,0.852,137.976
18305891,Se Essa Bunda,"Costa Gold, Kawe, André Nine",Se Essa Bunda,0.946,0.595,-7.198,0.137,0.183,0.0,0.835,120.009
23350306,Se Hizo Bosque Ese Desierto,Buenos Muchachos,Nidal,0.417,0.494,-6.934,0.0289,0.198,0.00142,0.746,137.782
5760171,Se Lo Robó,"Carlos Right, Juan Magán",Atracción,0.651,0.617,-6.251,0.186,0.257,0.0,0.526,165.91
2110304,Se Me Deixasses Ser,Tiago Bettencourt,Se Me Deixasses Ser,0.724,0.379,-12.215,0.0544,0.324,0.254,0.552,145.003
11776497,Se Me Hace Tarde,Pamel,Urgente & Necesario,0.605,0.441,-6.499,0.0582,0.772,0.0,0.428,170.047
15905371,Se Me Nota (Agarrame) - Prod by B-One,"Chimbala, Omega",Se Me Nota (Agarrame),0.881,0.753,-3.744,0.0745,0.228,0.000455,0.881,127.984
15860201,Se Misca Brrr,Tzanca Uraganu,Se Misca Brrr,0.747,0.678,-8.052,0.0571,0.00962,0.054,0.929,154.99
12168162,Se Nu Stiger Solen Af Havets Skød,Aarhus Teater,Lyden Af De Skuldre Vi Står På (Originalt Soundtrack),0.505,0.47,-9.967,0.0326,0.428,0.126,0.106,119.474
494804,Se Olvidó Y Bailó,Migrantes,Se Olvidó Y Bailó,0.709,0.83,-6.815,0.126,0.306,2.41e-05,0.849,78.754
561054,Se Os,Citybois,Se Os,0.801,0.589,-5.284,0.112,0.116,0.0,0.638,101.105
16655512,Se Picó,"#TocoParaVos, El Reja, Marka Akme",Se Picó,0.62,0.59,-5.511,0.0532,0.229,0.0,0.863,180.143
7873642,Se Piove Grandina,Vegas Jones,La Bella Musica,0.561,0.709,-6.905,0.385,0.267,0.0,0.537,113.692
498963,Se Pone Loca,"CantoParaBailar, Lucas Sugo",Por Eso Canto para Bailar,0.499,0.879,-2.804,0.164,0.158,0.0,0.959,205.829
15790956,Se Te Nota (with Guaynaa),Lele Pons,Se Te Nota (with Guaynaa),0.905,0.686,-3.152,0.0664,0.0907,0.0,0.963,103.013
3747761,Se Te Ve la Tanga,Damas Gratis,El Bonaerense,0.751,0.675,-5.266,0.082,0.191,0.00654,0.603,83.209
469257,Se Va Viral,"Sech, Nando Boom",1 of 1,0.85,0.803,-1.666,0.118,0.112,8.14e-06,0.797,94.086
468249,Se Veía Venir,Grupo Firme,Se Veía Venir,0.618,0.501,-6.008,0.0274,0.078,0.0,0.562,129.948
16336040,Se Xeno Soma,Helena Paparizou,Se Xeno Soma,0.495,0.532,-7.716,0.104,0.541,0.0,0.493,154.324
12342876,Se a Gente Pode Sonhar,SoFly,Se a Gente Pode Sonhar,0.632,0.656,-5.96,0.0353,0.181,0.0,0.326,125.05
16689173,Se hvordan vi lever,Adrian Sellevoll,Se hvordan vi lever,0.67,0.694,-6.305,0.0631,0.00484,1.85e-06,0.117,102.508
474831,Se iluminaba,"Fred De Palma, Ana Mena",Uebe,0.791,0.693,-4.98,0.0639,0.0811,0.0,0.624,123.923
502367,Se o Amor Tiver Lugar,Jorge & Mateus,Se o Amor Tiver Lugar,0.606,0.739,-3.954,0.0384,0.203,0.0,0.377,119.898
14207840,Se olen minä,Sanna-Mari Titov,Se olen minä,0.646,0.626,-8.479,0.215,0.291,0.0,0.406,163.935
5417674,Se oli SOS,Maustetytöt,Se oli SOS,0.742,0.69,-5.175,0.0305,0.462,0.000576,0.595,131.898
5946680,Se på oss,Norlie & KKV,Se på oss,0.593,0.625,-7.139,0.13,0.0999,0.0,0.234,82.279
460751,Se é pra Gente Ficar (feat. Wesley Safadão),Solange Almeida,Se é pra Gente Ficar (feat. Wesley Safadão),0.717,0.859,-3.402,0.0344,0.198,0.0,0.703,118.97
13446816,Sea Blue,BLOXX,Sea Blue,0.442,0.944,-4.277,0.0525,0.000971,0.00389,0.562,156.867
20311096,Sea Change,Stephan Moccio,Sea Change,0.458,0.00701,-34.755,0.0438,0.993,0.948,0.0939,118.444
22127919,Sea Mist,Mbo Mentho,,0.264,0.0456,-27.486,0.076,0.993,0.908,0.0961,170.993
19943124,Sea Report Chorus,"Jacob Mühlrad, Joel Lyssarides",Tröstrapporter (Music For Theatre),0.348,0.00286,-33.6,0.0351,0.982,0.965,0.0744,67.451
23323940,Sealed with a Kiss,Bobby Vinton,The Best Of Bobby Vinton,0.431,0.379,-9.59,0.0262,0.708,1.74e-05,0.665,86.172
15810071,Seamin Tak Seiman,Mahen,Sebuah Cerita,0.225,0.411,-10.897,0.0351,0.554,0.0315,0.343,78.669
23878478,Seaside,Wolf and Willow,Born to Be,0.5,0.432,-13.796,0.0444,0.769,0.000471,0.206,114.532
12338359,Seasons,"Mike Wit, Carla Jam",Seasons,0.724,0.753,-4.737,0.154,0.338,5.53e-06,0.208,112.028
23230056,Seasons In The Abyss,Slayer,Seasons In The Abyss,0.264,0.969,-4.177,0.162,0.00347,0.00123,0.168,151.939
11628289,Sebebisin,Jacy,Sebebisin,0.583,0.39,-11.86,0.0366,0.789,0.0,0.263,150.125
19786861,Sebenzela Wena,"Mr JazziQ, The Majesties, MDU aka TRP",Party With The English,0.692,0.674,-8.269,0.0473,0.031,0.00058,0.717,111.995
5368973,Sebi,zalagasper,Štiri,0.779,0.649,-6.938,0.0442,0.181,0.0201,0.739,107.915
14209357,Sebusur Pelangi,"NonaRia, Junior Soemantri",NonaRia,0.741,0.264,-14.076,0.0298,0.964,1.37e-05,0.617,109.0
18355530,Sebyan,"Stormy, Tagne",Jackpot,0.726,0.592,-8.866,0.102,0.142,0.0194,0.521,95.128
12402876,Second 2 None (feat. Christine And The Queens),Mura Masa,Second 2 None / Blu,0.748,0.462,-11.341,0.115,0.673,0.00139,0.187,90.012
15873041,Secret Love Song (feat. Jason Derulo),Little Mix,Get Weird (Expanded Edition),0.529,0.614,-5.032,0.0479,0.215,0.0,0.141,92.972
23830276,Secrets from a Girl (Who's Seen it All),Lorde,Solar Power,0.652,0.517,-9.893,0.0422,0.6,1.12e-05,0.602,87.963
14267614,Sedler,JOSVA,Sedler,0.68,0.605,-7.576,0.055,0.178,9.45e-05,0.544,159.955
12974255,Sedona,Houndmouth,Little Neon Limelight,0.396,0.677,-7.513,0.0354,0.0372,0.000137,0.249,135.177
23315037,Seducción (En Vivo),Guillermo Anderson,Ese Mortal Llamado Morazan,0.546,0.374,-9.383,0.0365,0.957,0.866,0.279,81.893
23326299,See A Little Light,Bob Mould,Workbook,0.552,0.774,-9.106,0.0292,0.0168,0.0,0.783,110.906
13935468,See Amidst The Winter's Snow,John Bladh,Joy Of Christmas,0.419,0.0138,-28.214,0.042,0.989,0.964,0.273,62.939
1585574,See The Light,Ghost,Prequelle,0.41,0.818,-7.418,0.0547,0.00129,0.00569,0.222,178.362
21774307,See The Stars,"Daniel Rosty, Sash_S",See The Stars,0.614,0.802,-4.581,0.035,0.095,0.0,0.217,103.984
15813507,See You Next Time,AGA,See You Next Time,0.433,0.469,-7.677,0.0292,0.715,0.0,0.232,122.439
8982602,See You Right Time,Coldly1989,Unknowingly Cloudy,0.539,0.52,-8.071,0.0519,0.619,0.0,0.356,169.974
23310608,See Your Face,"Ashley Wallbridge, Carlos Peña",See Your Face,0.576,0.79,-3.92,0.122,0.0274,0.0,0.286,127.997
