_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
13808303,Go Your Own Way,Lissie,Covered up with Flowers,0.504,0.46,-8.547,0.0306,0.0162,0.0012,0.0509,113.859
12168372,"Go, Love",Mark Knopfler,Privateering (Deluxe Version),0.636,0.229,-14.842,0.0326,0.819,0.0927,0.127,97.699
20333798,God Bless The U.S.A.,Lee Greenwood,American Patriot,0.299,0.422,-9.977,0.0285,0.0873,0.0,0.168,67.797
15771980,God Complex,Médine,Grand Médine,0.759,0.809,-6.118,0.34,0.0919,0.0,0.57,84.841
12493781,God For Dig,LOUIS,God For Dig,0.588,0.766,-5.027,0.0483,0.0867,0.0,0.466,160.041
13224691,God Only Knows,High Contrast,God Only Knows,0.488,0.869,-3.182,0.0331,0.027,0.0,0.353,169.969
6760308,God Rest Ye Merry Gentlemen,Bing Crosby,White Christmas,0.466,0.213,-12.009,0.0448,0.984,9.58e-05,0.693,97.075
17214862,God's Menu,Stray Kids,IN LIFE,0.689,0.771,-3.618,0.0548,0.00776,0.0,0.482,157.052
3725277,God's Plan - Operación Triunfo 2018,Damion Frost,God's Plan (Operación Triunfo 2018),0.704,0.722,-5.034,0.039,0.108,0.0,0.577,153.041
20336038,God's Whisper,Raury,God's Whisper,0.617,0.535,-10.07,0.0319,0.129,0.274,0.461,144.009
4515562,Gode Dage,TopGunn,1991,0.673,0.601,-8.001,0.229,0.242,0.0,0.424,159.926
7041770,Godswonder,"Broederliefde, Big2",Broeders,0.743,0.59,-7.281,0.196,0.483,2.47e-05,0.47,88.979
18725279,God’s Been Good,Lawrence Hancock,God’s Been Good,0.632,0.409,-6.988,0.369,0.00273,0.0,0.211,203.124
14189255,Goed Bij Mij,"EDDIETHEHOST, James Watss",Goed Bij Mij,0.799,0.646,-6.134,0.071,0.265,0.0113,0.252,103.97
15034341,Goed of Slecht,"DJ D-Train, Vonneke Bonneke, Jermaine Niffer",Goed of Slecht,0.79,0.706,-5.356,0.174,0.201,0.0,0.751,140.137
12990934,Goes By,NLK,Goes By,0.697,0.807,-8.699,0.112,0.173,0.0132,0.558,125.925
12732130,Going Back In Time,Anastasia Kristensen,Herdersmat part 9-15,0.414,0.996,-6.51,0.0595,0.126,0.874,0.458,138.025
12589135,Going Back Where I Belong,Elise LeGrow,Going Back Where I Belong,0.663,0.682,-3.244,0.0292,0.309,0.00048,0.512,106.175
21480958,Going Down (feat. Ann-Shirley),"Martin Vallée, Ann Shirley",Going Down (feat. Ann-Shirley),0.817,0.584,-6.516,0.288,0.629,0.008,0.573,125.105
12527957,Going Nowhere,Plan of Fools,Going Nowhere,0.366,0.848,-4.013,0.0412,0.272,0.000878,0.516,180.166
23700885,Gold Angel - Zach Nicita Remix,Minke,Gold Angel (Zach Nicita Remix),0.698,0.715,-5.954,0.0508,0.0273,0.00148,0.337,99.985
1046417,Golden Age,Fergus James,Golden Age,0.608,0.835,-4.509,0.0919,0.0172,6.28e-05,0.475,144.862
13123284,Golden Girl,Seaside,Golden Girl,0.722,0.803,-6.912,0.0391,0.064,0.00325,0.821,117.974
24011001,Golden Slumbers - Recorded At Spotify Studios NYC,Calum Scott,Spotify Singles,0.49,0.113,-8.93,0.0356,0.956,3.34e-05,0.274,138.924
14078328,Goldmine,PALASTIC,Goldmine,0.723,0.598,-6.977,0.0304,0.82,0.437,0.524,98.014
15308986,Goldrush - Instrumental version,Revolution302,Boom,0.709,0.915,-5.699,0.108,0.0192,0.534,0.98,170.044
23297520,Golfo paradiso,"chiello, MACE",OCEANO PARADISO,0.414,0.637,-10.487,0.0981,0.5,0.00198,0.287,89.383
2480794,Golpe Baixo (feat. Gusttavo Lima) - Ao Vivo,Rob Nunes,"Rob Nunes Ao Vivo em Goiânia, Parte 1",0.654,0.82,-4.536,0.046,0.741,0.000326,0.56,123.992
17199470,Golpe Trocado,Mc Frog,Golpe Trocado,0.716,0.597,-5.909,0.292,0.794,0.00397,0.729,88.531
11707695,Gon,Moderndog,Wake Up At Ten,0.262,0.594,-7.569,0.0375,0.54,0.0,0.253,178.093
13278578,Gone Girl,ELI,Gone Girl,0.856,0.672,-5.915,0.0561,0.0251,0.0,0.682,101.014
6588714,Gone Gone Gone,Veronica Effertz,Love Me True,0.389,0.563,-9.464,0.0313,0.0387,0.429,0.611,161.944
12184095,Gone Is The Night,"Kris Kross Amsterdam, Jorge Blanco",Gone Is The Night,0.765,0.797,-5.608,0.0596,0.0853,0.000224,0.435,120.018
11398517,Gone Love,BACALL,Gone Love,0.768,0.787,-4.972,0.0368,0.0103,1.79e-05,0.641,115.992
5464895,Gone Too Long,"Cat Dealers, Bruno Martini, Joy Corporation",Gone Too Long,0.632,0.803,-5.77,0.125,0.00742,1.08e-05,0.434,123.999
23216566,Gonna Do It,Ask Carol,Gonna Do It,0.55,0.812,-3.967,0.0391,0.000589,0.000771,0.608,137.053
20309339,Gonna Get Mine,RORI,Gonna Get Mine,0.617,0.751,-5.25,0.0871,0.0391,3.26e-06,0.476,89.027
17254034,Good Day,"JackOPepsico, Kim Gudez",Tides.,0.759,0.0434,-23.342,0.0515,0.994,0.932,0.253,100.017
12903974,Good Feelin' (Candy on the Dancefloor) (feat. TRP),Gatsby,Good Feelin' (Candy on the Dancefloor),0.829,0.742,-7.093,0.0649,0.35,1.2e-05,0.597,121.948
22683930,Good Feeling,Flo Rida,Wild Ones,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.684,128.011
21050408,Good Girls,LANY,LANY,0.706,0.676,-7.086,0.0377,0.00145,0.171,0.461,117.995
13227140,Good God Damn,Arcade Fire,Everything Now,0.799,0.496,-8.304,0.0391,0.0927,0.00293,0.5,99.023
20287987,Good Golly Miss Molly,Little Richard,Rock 'N' Roll Legends,0.57,0.863,-10.82,0.0526,0.581,0.00412,0.909,163.837
21085592,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,One More Light,0.697,0.84,-4.602,0.054,0.106,0.0,0.452,128.034
160208,Good Grief,Bastille,Wild World,0.73,0.758,-4.888,0.0653,0.147,0.0,0.877,120.041
19408112,Good Guy,SF9,FIRST COLLECTION,0.731,0.848,-2.174,0.0906,0.111,0.0,0.585,123.929
174351,Good Hurt,Chappell Roan,Good Hurt,0.678,0.405,-8.471,0.0299,0.18,0.0,0.152,99.942
21502141,Good Luck Bad Luck,Susanne Sundfør,Music for People in Trouble,0.253,0.0959,-14.024,0.037,0.975,0.0032,0.0803,78.699
12849035,Good Morning - Just Kiddin Remix,Max Frost,Good Morning (Just Kiddin Remix),0.702,0.935,-4.135,0.054,0.0112,0.509,0.633,122.957
12670369,"Good Morning, Midnight","Jóhann Jóhannsson, Air Lyndhurst String Orchestra, Anthony Weeden",Orphée,0.235,0.0564,-29.436,0.042,0.937,0.922,0.0382,94.294
19325728,Good News,Mac Miller,Circles,0.794,0.32,-12.92,0.173,0.853,0.134,0.241,174.088
12466852,Good People,Jack Johnson,In Between Dreams,0.721,0.586,-5.999,0.034,0.204,2.21e-05,0.918,176.104
19800985,Good Stuff,Griff,Good Stuff,0.641,0.376,-7.478,0.117,0.913,0.0,0.165,143.958
13880174,Good Times Keep Rolling,Sean Koch,Natural Projection,0.787,0.508,-10.08,0.0476,0.428,3.25e-05,0.791,117.039
17200803,Good To Goodbye (feat. Clara Mae),Christopher,Good To Goodbye (feat. Clara Mae),0.747,0.443,-7.307,0.0392,0.116,0.0,0.399,120.12
164780,Good Vibes,"ALMA, Tove Styrke",Heavy Rules Mixtape,0.655,0.939,-4.453,0.451,0.044,0.00205,0.438,119.943
20305421,Good Vibes Only,Banjou,Good Vibes Only,0.709,0.576,-8.612,0.239,0.133,0.0,0.772,89.904
4078868,Good Years,ZAYN,Icarus Falls,0.639,0.411,-5.979,0.042,0.55,0.0,0.158,96.965
14338881,Good and Gone,Seaforth,Love That,0.699,0.68,-5.972,0.0509,0.353,0.0,0.71,140.062
18738250,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,Good as Hell (feat. Ariana Grande) [Remix],0.668,0.892,-3.001,0.0645,0.298,0.0,0.478,95.927
20288446,"Goodbye (feat. Soap&Skin) [Theme from Dark, A Netflix Original Series]",Apparat,"Goodbye (feat. Soap&Skin) [Theme from Dark, A Netflix Original Series]",0.482,0.457,-13.99,0.0449,0.406,0.618,0.202,87.166
12972279,Goodbye Girl,David Gates,Goodbye Girl,0.467,0.255,-15.963,0.0372,0.605,0.00031,0.243,120.174
12473934,"Goodbye, Goodnight",FRANCO,Flight,0.546,0.578,-5.467,0.0324,0.0269,0.00171,0.14,127.987
1944561,Goodbyes,Jorja Smith,Lost & Found,0.492,0.185,-8.495,0.0578,0.867,0.0,0.353,77.502
19848747,Gospel For A New Century,Yves Tumor,Heaven To A Tortured Mind,0.565,0.726,-6.715,0.0548,0.00181,3.06e-06,0.715,178.078
18738187,Gospel sumun keskellä,Janne Masalin,Gospel sumun keskellä,0.843,0.696,-6.621,0.14,0.0574,3.17e-05,0.479,129.96
22112786,Got It Bad,The Sore Losers,Got It Bad,0.263,0.785,-4.658,0.0505,0.00385,0.000272,0.379,171.274
1081819,Got Me Started,TINI,TINI (Martina Stoessel) [Deluxe Edition],0.449,0.654,-6.987,0.25,0.335,0.0,0.64,100.057
3296222,Got My Mind Set On You - Remastered 2004,George Harrison,Cloud Nine,0.767,0.854,-6.947,0.0426,0.465,2.03e-06,0.963,149.206
4486675,Got To Keep On,The Chemical Brothers,Got To Keep On,0.721,0.867,-6.209,0.0528,0.048,0.125,0.917,125.005
20404070,Got You,GA EUN,It's Okay to Not Be Okay (Original Television Soundtrack) Special Track vol.1,0.695,0.52,-6.899,0.0354,0.763,7.76e-05,0.252,119.922
23384726,Got You Babe,"Hogland, Vinil",Got You Babe,0.607,0.888,-4.86,0.0718,0.522,0.0,0.35,101.948
19877373,Got to Fight Corona (feat. DJ Tune) - Cococorona,Wille,Got to Fight Corona (feat. DJ Tune) [Cococorona],0.764,0.799,-4.886,0.0348,0.286,0.0,0.586,127.9
19343199,Gotas De Lluvia,Grupo Niche,20th Anniversary,0.635,0.856,-3.946,0.0375,0.701,0.00019,0.688,97.276
8780440,Gotas de Fuego,José José,Reencuentro,0.333,0.397,-12.832,0.0291,0.732,0.00326,0.239,142.619
20347294,Gotta Be Patient,"Stay Homas, Judit Neddermann",Gotta Be Patient,0.905,0.389,-8.29,0.212,0.682,1.38e-06,0.848,141.96
14131835,Gotta Get Back My Baby (with Shaggy),Sting,44/876 (Deluxe),0.709,0.817,-7.4,0.21,0.179,0.0,0.632,91.008
19897643,Gotta Get It Right,Vanilla Ninja,Gotta Get It Right,0.476,0.852,-4.509,0.0471,0.0212,7.83e-05,0.464,168.034
4003773,Gotta Go,CHUNG HA,Gotta Go,0.53,0.829,-2.526,0.0445,0.0741,0.0,0.423,101.85
21051630,Gottseidank,"Trettmann, Bonez MC, RAF Camora",#DIY,0.882,0.545,-8.241,0.251,0.121,5.96e-05,0.782,94.983
2033263,Goyang Dua Jari,Sandrina,Goyang Dua Jari,0.891,0.88,-5.083,0.0405,0.0134,0.00287,0.907,99.996
14067449,Goyang Jempol Jokowi Gaspol,Kill the DJ,Goyang Jempol Jokowi Gaspol,0.793,0.882,-5.485,0.0379,0.244,0.0,0.948,131.965
21769681,Goza Goza,"Peter Manjarrés, Juancho De La Espriella",Goza Goza,0.824,0.952,-5.109,0.0569,0.187,0.0,0.84,127.979
12749443,Gps - Rerecorded version,Skaodi,Gps (Rerecorded version),0.688,0.576,-9.964,0.329,0.319,0.0,0.265,73.948
6410354,Graceful Ghost,DianeKennedy,Graceful Ghost,0.292,0.258,-15.197,0.0398,0.986,0.911,0.261,100.291
226417,Gracia Sobre Gracia,Toma Tu Lugar,Uno En Cristo,0.436,0.477,-8.248,0.0313,0.017,0.0,0.126,135.603
12899354,Gracias Corazón,SAAVEDRA,Gracias Corazón,0.604,0.68,-7.733,0.0688,0.24,0.0,0.691,172.084
1148566,Gracias a Diosito,Rvfv,Gracias a Diosito,0.866,0.665,-5.57,0.0458,0.289,0.000453,0.882,120.03
13820554,Gracias a la vida,Alberto Cortez,Ni poco... ni demasiado,0.438,0.585,-6.816,0.0674,0.883,1.11e-05,0.38,92.801
13119001,Graduation,HYUKOH,24 : How to find true love and happiness,0.328,0.853,-5.923,0.101,0.00308,0.000124,0.382,136.454
13574506,Graduation (Friends Forever),Vitamin C,Vitamin C,0.583,0.637,-6.464,0.0459,0.00722,0.0419,0.315,80.004
1042157,Grafið Ekki Gleymt,"JóiPé, Króli",Afsakið Hlé,0.906,0.533,-9.231,0.213,0.164,0.0,0.12,120.029
12969059,Grand Central,Tomasz Stanko Quintet,Dark Eyes,0.337,0.278,-13.688,0.0354,0.942,0.906,0.0528,87.006
15861137,Grand Paris 2,"Médine, Pirate, Oxmo Puccino, Koba LaD, Larry, Rémy",Grand Médine,0.783,0.649,-7.071,0.367,0.119,0.0,0.398,122.097
17202983,Grand bain,"Dadju, Ninho",Poison Ou Antidote,0.63,0.393,-10.762,0.183,0.88,0.0,0.166,145.051
5854844,Granda Rework,"Brodka, The Dumplings",Granda Rework,0.63,0.804,-6.79,0.035,0.00173,0.0324,0.68,133.049
6668813,Grande Bugia,Rocco Hunt,Libertà,0.467,0.68,-6.501,0.296,0.403,0.0,0.576,189.258
20675993,Grande Marcha de S.João,Isabel Vitorino,Marchas do Porto - São João,0.829,0.477,-8.955,0.0379,0.228,0.0,0.928,130.035
320443,Grande amore - Spanish Version,Il Volo,Grande amore,0.458,0.621,-6.801,0.0293,0.058,0.000317,0.141,141.979
19834718,Grandma's Hands,Bill Withers,Just As I Am,0.731,0.312,-14.939,0.0878,0.593,1.69e-06,0.578,82.366
11875777,Grandmaster Jam Session,Mark Mothersbaugh,Thor: Ragnarok (Original Motion Picture Soundtrack),0.656,0.717,-12.476,0.0428,0.0126,0.545,0.918,127.978
20042021,Granito de Mostaza (Full Mix),Tito Silva Music,Granito de Mostaza (Remix),0.796,0.958,-4.08,0.154,0.0207,0.0716,0.487,115.751
4461759,Grappa,"Karlo, Nik Tendo, Dalyb",Grappa,0.783,0.563,-7.979,0.315,0.343,0.0,0.496,81.988
23669919,GrateFool,Blended Babies,3,0.652,0.697,-6.039,0.0357,0.522,0.923,0.522,142.042
17664913,Graveyard,Halsey,Manic,0.667,0.583,-5.127,0.0747,0.231,4.48e-05,0.187,92.043
13170626,Gravity (feat. Anna Zak & Fat Joe),Richard Orlinski,Gravity (feat. Anna Zak & Fat Joe),0.752,0.863,-3.399,0.0613,0.117,0.000164,0.299,105.995
186247,Gravity (feat. Magga & Evokings),Cat Dealers,Gravity (feat. Magga & Evokings),0.727,0.638,-4.534,0.04,0.0121,0.000218,0.113,124.02
12534834,Grazing In The Grass,Hugh Masekela,Grazing In The Grass: The Best Of Hugh Masekela,0.791,0.71,-6.604,0.0305,0.797,0.943,0.935,109.98
15058156,Great Heart - '13,"Johnny Clegg, Savuka",The Best of Johnny Clegg 1979 - 2016,0.654,0.849,-6.814,0.0615,0.0105,4.96e-06,0.61,120.903
13527143,Great Heights,Christiana Berenguer,Great Heights,0.97,0.705,-5.463,0.0716,0.146,9.05e-05,0.725,109.972
6741473,Great Life,JackmanLyons,Beautiful Life,0.753,0.346,-11.749,0.0468,0.192,0.444,0.755,144.207
4889215,Greatest Love,Ciara,Greatest Love,0.687,0.723,-5.126,0.0902,0.183,0.0,0.58,119.991
21491515,Green & Gold,Lianne La Havas,Blood,0.7,0.4,-8.46,0.0465,0.212,0.000321,0.28,93.959
14464525,Green Onions,Booker T. & the M.G.'s,Green Onions,0.816,0.514,-8.741,0.0339,0.767,0.949,0.912,136.837
281658,Green and Red of Mayo,The Saw Doctors,All The Way From Tuam,0.476,0.495,-6.868,0.029,0.0628,8.85e-05,0.431,157.957
6410121,Greenery Rain,TonyJones,Greenery Rain,0.738,0.355,-15.174,0.0666,0.805,0.887,0.668,99.994
23230926,Greenhouse,Douglas Dare,Aforger,0.658,0.563,-7.795,0.0478,0.192,0.00152,0.408,132.974
1078312,Gregoryen - feat. Beta Berk Bayındır,Sokrat St,Grafomani,0.734,0.707,-6.944,0.0752,0.321,0.000329,0.396,122.772
17718625,Grenade,Bruno Mars,Doo-Wops & Hooligans,0.704,0.558,-7.273,0.0542,0.148,0.0,0.245,110.444
18740129,Grey Goose,"psycho'n'odds, Buds, Nativ, Questbeatz",Grey Goose,0.837,0.527,-9.582,0.117,0.0892,1.49e-06,0.349,154.959
179874,Gris (feat. Prince Royce),India Martinez,Te Cuento un Secreto,0.736,0.691,-4.26,0.044,0.455,0.0,0.703,112.92
12807992,Grito de Guerra,Carlos Rivera,Grito de Guerra,0.397,0.703,-6.835,0.0524,0.396,0.0,0.628,169.063
13560086,Groete oet de fieësttent,Hoondervel,Groete oet de fieësttent,0.557,0.968,-4.227,0.1,0.241,0.0,0.87,161.054
16294408,Groove Beats,IvoryViper,Groove Beats,0.501,0.486,-16.498,0.162,0.000919,0.914,0.215,125.08
8307515,Gros bolide,D14,Elles,0.864,0.571,-5.692,0.404,0.325,0.0,0.625,109.978
2471705,Grow (feat. Tom Noah),Joakim Lundell,Grow (feat. Tom Noah),0.521,0.607,-6.01,0.0312,0.298,0.0,0.33,80.027
13612954,Growin' Up,Walker McGuire,Growin' Up,0.609,0.814,-4.263,0.0382,0.0226,1.14e-06,0.385,126.006
1983782,Grown,XitLes,Grown,0.741,0.478,-12.057,0.207,0.276,2.03e-05,0.354,92.006
13114209,Grube Koleżanki,Guova,Grube Koleżanki,0.779,0.683,-7.399,0.0645,0.403,0.000875,0.67,105.01
14605236,Grund genug,Madeline Juno,Was bleibt,0.615,0.627,-5.667,0.0663,0.166,0.0,0.222,103.961
1042172,Grunnar Týpur,"JóiPé, Króli",Afsakið Hlé,0.913,0.749,-5.761,0.212,0.0506,0.0,0.703,99.999
13684001,Grêmio Gaviões da Fiel Torcida - a Saliva do Santo e o Veneno da Serpente - Ao vivo,"Liga Independente das Escolas de Samba, Ernesto Teixeira",Carnaval SP 2019 - Sambas de Enredo das Escolas de Samba de São Paulo,0.403,0.861,-7.68,0.0817,0.742,9.24e-06,0.672,142.351
21508955,Gröna Lund,Ellinoora,Viimeinen romantikko,0.678,0.581,-8.96,0.0268,0.566,0.0,0.611,128.08
13796295,Gröna Röda,Anna Ahnlund,Omnejd,0.353,0.211,-17.762,0.028,0.971,0.00729,0.211,77.298
20348931,Guapo (feat.Geolier),Anna Tatangelo,Guapo (feat.Geolier),0.864,0.416,-8.22,0.0706,0.179,0.0,0.685,130.06
23682482,Guardians Of Asgaard,Amon Amarth,Twilight Of The Thunder God,0.529,0.953,-4.562,0.0594,0.000129,0.000487,0.279,134.968
20683868,Guayabo,La Perla,Guayabo,0.706,0.461,-8.232,0.115,0.114,0.0,0.951,121.528
5451922,Guayo,"Zion & Lennox, Anuel AA, Haze",Guayo,0.774,0.774,-4.19,0.0516,0.233,7.76e-05,0.489,95.998
1113056,Gucci Bag Sikini,DON x LEE x BARBER,Gucci Bag Sikini,0.679,0.704,-4.946,0.365,0.718,0.0,0.366,145.064
12528338,Gudinna,Naiva,Gudinna,0.735,0.781,-5.433,0.0448,0.0482,2.96e-05,0.696,120.045
23833368,Gudinner,CC Cowboys,Gudinner,0.643,0.746,-5.329,0.0338,0.000919,2e-06,0.446,119.994
18729648,Guerra,frambo,Guerra,0.722,0.657,-4.437,0.155,0.575,0.0,0.842,139.788
13576892,Guerra De Amor,Yoskar Sarante,No Es Casualidad,0.917,0.715,-7.297,0.0424,0.0553,0.000157,0.923,130.135
21071876,Guersace,Guè Pequeno,Gentleman,0.77,0.82,-5.264,0.0743,0.0861,0.0,0.809,97.974
23698670,Guess Who's Back,Rakim,The 18th Letter / The Book Of Life,0.79,0.798,-7.456,0.267,0.0153,0.0,0.693,94.015
13124078,Guggisbärglied,Steff La Cheffe,Guggisbärglied,0.342,0.427,-9.698,0.0403,0.115,1.24e-06,0.272,85.482
13468024,Gugma Gugma,"Von Saw, Pao Lofranco, RJ Ensalada",Gugma Gugma,0.766,0.579,-7.087,0.0458,0.463,3.95e-05,0.524,94.973
4519312,Gugulethu,"Prince Kaybee, Indlovukazi, Supta, Afro Brothers",Re Mmino,0.731,0.698,-7.985,0.031,0.0271,0.1,0.275,123.028
1172705,Guille Asesino,C. Tangana,Guille Asesino,0.408,0.78,-7.273,0.123,0.109,0.00376,0.403,194.983
12323855,Guillotina,Abismos,Algo Muere En Nosotros,0.618,0.947,-2.681,0.109,0.112,3.62e-05,0.496,94.971
12741390,Guilty All the Same (feat. Rakim),Linkin Park,The Hunting Party,0.566,0.969,-3.369,0.046,0.0287,0.000442,0.641,100.012
12184273,Guilty Party - 2017 Version,Thunder Jackson,Guilty Party (2017 Version),0.727,0.753,-6.391,0.0352,0.167,0.00101,0.609,144.072
11981419,Guitar,Marcus & Martinus,Moments,0.753,0.877,-4.061,0.0447,0.0761,0.0,0.77,128.026
14394216,Gujarati Mashup,"DJ Hari, Kinjal Dave, Geeta Rabari, Vijay Suvada, Umesh Barot",Gujarati Mashup,0.533,0.983,-2.251,0.201,0.038,0.000995,0.826,195.044
12685586,Gul Och Blå,Odins Änglar,Blå-gult blod,0.334,0.431,-21.81,0.0373,0.00151,3.61e-06,0.769,185.56
24245054,Guleböy,Eskil & silverbach,Guleböy,0.575,0.834,-4.989,0.188,0.0041,0.0,0.536,128.038
6239079,Gum Body (feat. Jorja Smith),Burna Boy,African Giant,0.747,0.624,-5.532,0.0864,0.182,0.0,0.755,97.053
21091492,Gum-Gum-Kalash,"TJ_beastboy, Mary Man, gibbon don",CY-BEAST lvl1,0.807,0.678,-5.514,0.102,0.149,0.0,0.479,89.018
21118438,Gumaan,"Talha Anjum, Talhah Yunus, Young Stunners",Gumaan,0.715,0.541,-6.194,0.322,0.355,0.0,0.568,77.512
17742430,Gumba Fire,"Daliwonga, Madumane, M Keyz, Kabza De Small",Chameleon,0.801,0.679,-12.275,0.0653,0.026,0.41,0.686,111.994
21107166,Gunerius,Karpe,Heisann Montebello,0.696,0.571,-6.642,0.0525,0.18,4.54e-06,0.48,125.971
12033201,Gung Ho,Shaka Ponk,The Evol',0.622,0.957,-3.456,0.0646,0.00328,0.00024,0.464,101.973
18757222,Gunkolf Rap,JoeyAK,Gunkolf Rap,0.618,0.823,-5.048,0.376,0.0148,0.0,0.718,69.91
5449224,Gunshot (feat. Naoui),Fouli,Dag 1,0.497,0.658,-6.007,0.272,0.0746,5.59e-06,0.588,199.284
13952844,Gururdan Gömlek,Aydın Kurtoğlu,Gururdan Gömlek,0.713,0.736,-5.198,0.084,0.00438,4.18e-05,0.54,100.026
23619163,Gusto Ko (Pagsundo),Up Dharma Down,Gusto Ko (Pagsundo),0.87,0.702,-5.906,0.0474,0.215,0.00176,0.832,108.97
18314675,Guten Morgen Barbarossaplatz,Querbeat,Guten Morgen Barbarossaplatz,0.888,0.696,-4.71,0.0896,0.113,0.0,0.713,104.073
17672611,Gutt,Arjan Dhillon,Gutt,0.833,0.581,-8.605,0.166,0.0733,0.0,0.563,100.027
23700182,Guv'nor (feat. MF Doom),JJ DOOM,Key to the Kuffs,0.552,0.771,-6.96,0.224,0.00495,1.89e-06,0.5,96.111
12833914,Guys Eyes,Animal Collective,Merriweather Post Pavilion,0.286,0.818,-6.245,0.157,0.0047,0.000142,0.667,174.597
17741808,Guð má vita hvar,"Memfismafían, Sigurður Guðmundsson",Nú stendur mikið til,0.24,0.381,-9.453,0.0306,0.683,9.77e-05,0.172,74.901
10867826,Gville,"Mister V, Tortoz",Double V,0.815,0.577,-7.861,0.339,0.192,0.0,0.35,113.058
21084420,Gyal You A Party Animal,Charly Black,Gyal You A Party Animal,0.599,0.838,-5.16,0.0996,0.0272,0.0,0.847,128.854
13102099,Gymnopédie No. 1,"Erik Satie, Philippe Entremont",Erik Satie & Friends,0.468,0.0127,-36.856,0.123,0.994,0.937,0.356,72.776
7143520,GØR VED MIG (feat. Sivas),Carmon,TÅLMODIGHED,0.8,0.668,-5.047,0.27,0.108,5.73e-05,0.503,129.999
12655094,GÜNEŞ YERİNDE,Büyük Ev Ablukada,FIRTINAYT,0.606,0.481,-12.664,0.0356,0.133,0.00922,0.425,88.0
21577579,Gác Lại Âu Lo (feat. Miu Lê),Da LAB,Gác Lại Âu Lo,0.745,0.527,-8.09,0.0786,0.571,0.0,0.385,95.034
23402591,Gärdebylåten (Rättviksmål),Lohmann & Hagman,Gärdebylåten (Rättviksmål),0.51,0.541,-10.045,0.109,0.385,0.0,0.768,170.18
20179581,Gå Förbi,Jävlaranamma,Merry Påskmas,0.702,0.899,-5.307,0.0599,0.209,0.0,0.71,100.009
14619309,Gå Spis,KESI,BO4L (Deluxe Version),0.766,0.507,-7.1,0.128,0.179,0.0,0.643,147.094
18469178,Gå ihop,Fricky,Fricktion,0.347,0.218,-18.217,0.054,0.702,0.0889,0.0996,141.872
25992336,Gênios Invisíveis - Língua Franca,"Emicida, Rael, Capicua, Valete",Língua Franca,0.807,0.853,-6.746,0.145,0.24,1.24e-05,0.749,97.012
17230863,Góða nótt,Hafdís Huld,Vögguvísur,0.797,0.175,-11.86,0.0325,0.954,0.0,0.635,99.902
14172527,Gönn dir,"Fiva, Granada",Gönn dir,0.599,0.605,-5.581,0.262,0.0426,0.0,0.783,203.641
7119349,Gönül Davası,Emir Can İğrek,Gönül Davası,0.41,0.542,-5.928,0.0318,0.501,1.5e-06,0.668,82.419
14997140,Gördüğüme Sevindim,Sami,"Aşk Şarkıları, Vol. 1",0.602,0.704,-6.912,0.0433,0.686,0.0,0.595,146.006
23720926,Göttingen,Gerard Depardieu,Depardieu chante Barbara,0.418,0.297,-13.814,0.0395,0.806,0.000662,0.33,133.106
8884425,Gözlerim Görmeden,Allame,Gözlerim Görmeden,0.878,0.786,-8.635,0.136,0.381,0.0,0.852,130.021
22700167,Gústi Jr. (feat. Ingi Bauer),Gústi B,Gústi Jr. (feat. Ingi Bauer),0.789,0.596,-9.994,0.172,0.0521,0.0,0.768,91.986
161355,Gün Ağardı,Murat Boz,Janti,0.574,0.591,-8.815,0.0345,0.201,0.0,0.446,99.974
181642,Günaydın Memur Bey,Sezen Aksu,Biraz Pop Biraz Sezen,0.556,0.665,-8.791,0.0743,0.544,0.0,0.185,109.936
17239928,Gündüzüm Seninle,Ferdi Özbeğen,Bir Sır Gibi,0.371,0.499,-9.391,0.0373,0.759,9.6e-05,0.366,143.493
17667455,Güya,Irmak Arıcı,Güya,0.779,0.571,-6.731,0.212,0.279,2.44e-05,0.733,171.936
12180022,Güz,"Guvenc Dagustun, Ece Dağıstan",Fazıl Say Güz Şarkıları,0.378,0.344,-13.177,0.0416,0.76,0.0272,0.23,147.044
20712575,Güzel Kadın,Raviş,Güzel Kadın,0.615,0.741,-5.526,0.0404,0.424,0.0,0.657,94.941
8893777,GŁÓWNY,"Jan-Rapowanie, Nocny, DJ Kebs",Uśmiech,0.746,0.676,-7.885,0.195,0.275,0.000434,0.854,90.072
4078480,Gật Đầu,Jun Phạm,Gật Đầu,0.371,0.334,-10.185,0.0389,0.791,0.0112,0.077,99.717
17127697,Gặp Nhau Là Skrrtt (feat. 16 Typh & LeeBoo),RAP VIỆT,Rap Việt Tập 10,0.723,0.8,-4.588,0.176,0.367,0.0,0.347,124.88
5482189,Gọi Em Đi,Đông Nhi,Gọi Em Đi,0.401,0.535,-5.102,0.0313,0.0633,7.79e-06,0.268,136.797
17679294,H In My Arms,Kha,H In My Arms,0.869,0.428,-6.811,0.0459,0.609,0.000212,0.549,139.998
22857907,H.M. Blues,Dutch Swing College Band,Dutch Swing College Band Plays Royal Thai Jazz Compositions By His Majesty King Bhumibol Adulyadej,0.676,0.32,-13.124,0.0545,0.536,0.029,0.609,123.077
