title,artist,album,language_id,scaled_vectorized_features_str
A Simple Little Lullaby,Eamonn Watt,A Simple Little Lullaby,0.0,"2.5176272390147747,0.02351449041619728,-9.358078326557184,0.5930428371423093,3.4492616816473025,4.888343568478573,0.8917951238053231,2.451939766827146,0.0"
A Time For Love,Mandevilla,On A Misty Night,-2.0,"2.6867701542974207,1.0429424907389349,-5.054025989839216,0.3280014321865855,3.3661469423305,4.765751880240867,0.5047896927199942,4.251984185102899,-0.2769906204992498"
A Time of Wonder,Alexis Ffrench,The Piano Whisperer,-2.0,"1.8865940550756708,0.9222315543108174,-5.283829863638537,0.3828375849360456,3.428482996818102,4.551216425824879,0.9212411892139895,5.772864089113748,-0.2769906204992498"
A Virgin Unspotted,Ken Dorset,Sans Day Carol,-2.0,"3.2852758545283236,0.26121846643044616,-7.8326894362117505,0.7088080485022807,3.4492616816473025,4.929207464557809,2.7174511791426355,2.4132647579177418,-0.2769906204992498"
A Walk Down the Aisle,In Amber,A Walk Down the Aisle,-2.0,"3.4218912861027686,0.12457368639381722,-6.6424657625267,0.33612530666798696,3.4388723392327023,4.729995971171535,0.87076221994199,3.624081989057973,-0.2769906204992498"
A Way to Heaven,Maurice Windham,A Way to Heaven,-2.0,"3.324308834978165,0.15547568611941529,-6.645231152103106,0.4529060023381335,3.4423354533709025,4.78107584127058,0.8960017045779897,2.7351845119688787,-0.2769906204992498"
"A Whiter Shade of Pale - Live at Fillmore West, 3/7/1971",King Curtis,Live At The Fillmore West,0.0,"2.8624185663217077,1.1539965522528028,-4.727156941908052,0.34424918114938846,2.479589722951274,3.335515517467616,0.9380675123046559,3.500280112026066,0.0"
AMS,Martin Kohlstedt,AMS,-2.0,"1.997187499683555,0.6711528065403332,-5.733205669804477,0.32190852632553435,3.2414748333552965,4.7197799971517265,0.5005831119473275,2.821880699659392,-0.2769906204992498"
ANENL,"Khói, Two",ANENL,-2.0,"3.1616714164371587,0.912574679396568,-7.016899511172043,2.162981580673149,3.262253518184497,1.721391622337805,1.9139942515633115,2.7911917836627502,-0.2769906204992498"
Ab Ovo,Joep Beving,Prehension,-2.0,"2.556660219464616,0.20713996691064956,-7.114517763219168,0.3462801497697388,3.435409225094502,4.72488798416163,0.16573928244306477,4.722082580142367,-0.2769906204992498"
Abisko,Norberg,Abisko,-2.0,"3.558506717677214,0.29356899739318165,-5.520270672421232,0.32190852632553435,3.0579297840306907,2.819608829467265,0.5552686619919937,3.6641170749263194,-0.2769906204992498"
Above The Clouds,Evan Michael Brown,Above The Clouds,0.0,"1.2035168972034451,0.7773784305970765,-4.406648290002622,0.3625278987325419,3.2553272899080965,4.6022962959239235,0.2801582794595968,3.8383115469754396,0.0"
Abusey Junction,KOKOROKO,We out Here,0.0,"4.6839576539809755,1.6706393601651455,-3.3206798033480687,0.6143680076559883,2.9471101316082877,4.791291815290388,1.611120435931315,2.9207478324440275,0.0"
Acalanto,Daniel Viglietti,Trópicos,21.0,"1.0213629884375184,0.5504418701122156,-5.649967443554663,0.35440402425114037,3.3903887412979006,4.883235581468669,0.9548938353953225,2.1519556129599726,2.9084015152421228"
Act II,Gavin Luke,Spirits of Machu Picchu,-2.0,"1.1579784200119634,0.8015206178826999,-4.481866886480859,0.36151241442236665,3.279569088875497,4.7197799971517265,0.15522283051139824,6.000868785461525,-0.2769906204992498"
Adagio Albinoni,Richard Mollenbeck,Classical Guitar for Study,-2.0,"4.0073859928503905,0.24673315405907206,-4.863490648024857,0.7037306269514048,3.2518641757698963,3.6471027250717882,0.6141607928093262,3.8950162940328705,-0.2769906204992498"
Adalene,Jensine Fleischer,Adalene,-2.0,"2.9404845272213906,0.5069859329980932,-6.452206959669982,0.4498595494076079,3.4457985675091023,4.9547473996073315,1.5732612089773153,2.718096365561658,-0.2769906204992498"
Adeline,alt-J,RELAXER,-2.0,"2.719297638005622,1.5885559233940258,-4.098583891191017,0.3351098223578118,2.4380323532928725,4.648268179013064,0.16700125667486476,4.95298179924892,-0.2769906204992498"
Adieu Poirot,"Christopher Gunning, Amy Dickson, London Session Orchestra",Dusk & Dawn (Special Edition),-2.0,"2.8689240630633477,1.3519624879949157,-2.9163798472775424,0.30667626167290657,3.425019882679902,3.8922861015472026,1.5774677897499818,3.6979097562908034,-0.2769906204992498"
Adiós Pueblo de Ayacucho,Raúl García Zárate,15 Éxitos de Oro,1.0,"3.4218912861027686,1.4485312371374095,-3.858824614916635,0.6661577074749229,3.0683191264452914,4.183441361111757,2.8478551830953007,4.746389596562435,0.1384953102496249"
Adjust,Bendik Giske,Adjust,-2.0,"3.2462428740784817,2.4769884155049704,-3.792455265082896,3.280014321865855,3.3038108878428982,4.331572984398987,2.999292090911299,3.8360098782756915,-0.2769906204992498"
Adventstid Kom Till Mitt ensamma hus,"Oscars Barnkörer, Johan Tjernström, Hanna Sandman, Sebastian Robertsson",Hosianna!- Musik i Advent,7.0,"3.1681769131787987,0.25928709144759626,-6.628362275687031,0.31886207339500877,3.2830322030136974,0.9756255188917529,1.7751770860653129,2.2174136758300826,0.9694671717473742"
Aero,Kiddly Puff,Mozzaretta,6.0,"4.482287254990128,1.6368402979652728,-4.749833136434579,0.43462728475498014,2.2267823908626663,3.5194030498241764,1.686838889839314,5.997904515166395,0.8309718614977493"
Affections Touching Across Time,MichaelEvans,Not Worth,0.0,"4.885628052971824,0.8353196800825727,-4.526942736576273,0.9027655517457415,3.3661469423305,4.541000451805069,1.2745939741179853,4.5349848138673865,0.0"
Afro Blue,Melanie De Biasio,Lilies,-2.0,"4.1635179146497565,1.4050753000232872,-4.5681470412647185,0.2934749656406291,2.926331446779087,2.6357212971107042,2.544981367463304,3.556566373865361,-0.2769906204992498"
After Youve Gone,Eddie Henderson,After Youve Gone,-2.0,"2.4850997553065732,0.7628931182257023,-3.5844979689371805,0.47321568854163726,3.4146305402653017,4.2038733091513745,1.3208663626173183,1.6373234159571963,-0.2769906204992498"
Afternoon Spirits,Cora Zea,Legend Of Zea,0.0,"3.070594462054195,1.2022809268240497,-5.4832144520973936,0.5189124824995207,3.3488313716394993,4.627836230973446,1.245147908709319,3.1349425165933167,0.0"
Age of Sorrow,Tediolya,Age of Sorrow,0.0,"3.7536716199264206,1.651325610336647,-3.68460507160307,0.33612530666798696,2.5730938046826766,4.576756360874401,0.904414866123323,4.1863517533919,0.0"
Agile,Pontus De Bjorn,Agile,-2.0,"2.3094513432822867,0.05649271824835897,-9.05665086272895,0.4183795357921771,3.4457985675091023,4.551216425824879,0.6772595043993256,4.332647210898618,-0.2769906204992498"
"Ah, Sweet Dancer",Micheal O Suilleabhain,Oilean / Island,-2.0,"2.0101984931668353,0.1873433733364383,-7.280164598845874,0.3594814458020163,3.3626838281922997,4.3366809714088905,0.5216160158106606,2.7152715903392397,-0.2769906204992498"
Aint No Love In The Heart Of The City - Single Version,Bobby Blue Bland,Dreamer,0.0,"3.3698473121696466,1.8154924838788866,-5.04628289902528,0.4376737376855057,3.2310854909406963,4.39286882851784,3.1296960948639643,5.513159137492166,0.0"
Aion,Kolorascze,Aion,-2.0,"2.953495520704671,0.07146087436544554,-7.023259907197776,0.8052790579689234,3.4388723392327023,4.867911620438956,0.7824240237159911,2.5247213210146366,-0.2769906204992498"
Air on a G String,Richard Mollenbeck,Classical Guitar for Study,0.0,"4.8140675888137805,0.6759812439974578,-4.452277218013317,0.4356427690651553,3.3557575999158997,4.811723763330006,0.8917951238053231,3.6291386854437833,0.0"
Airbourne,Eric Badanti,Airbourne,-2.0,"2.4200447878901707,0.06759812439974577,-8.322716469150857,0.5219589354300462,3.4423354533709025,4.867911620438956,0.38321950838992896,2.227561942369881,-0.2769906204992498"
