title,artist,album,language_id,scaled_vectorized_features_str
366日,HY,HeartY,-2.0,"2.4590777683400122,2.0569143567351214,-2.0226059361831923,0.31276916753395767,2.3376020432850697,0.0,0.7740108621706577,5.301858976101652,-0.2769906204992498"
38 Years Old,The Tragically Hip,Up To Here,-2.0,"4.157012417908116,1.8830906082786323,-3.3740518221727007,0.26504140495572387,0.11739956928498349,9.194376617828038E-5,1.0095793854399884,3.40490035605923,-0.2769906204992498"
3ASAS,"Mousv, Abo El Anwar",3ASAS,-2.0,"4.3847048038655245,2.4769884155049704,-2.6423297402557293,0.8763629596811866,1.513380878393445,3.876962140517489E-5,0.34956686220859595,4.498123240903238,-0.2769906204992498"
3SEX,"Indochine, Christine and the Queens",Singles Collection (1981-2001),-2.0,"4.5538477191481705,3.0660577852741833,-2.4011877691931445,0.48743246888408986,1.5029915359788446,3.876962140517489E-5,1.2745939741179853,4.812405639723393,-0.2769906204992498"
3abali,Ghaliaa,Amygdala - EP,-2.0,"4.1895399016163175,2.177625293163239,-2.1926773951321485,0.6133525233458131,2.2337086191390663,0.00458697233489421,1.1273636470746538,6.0711394283401985,-0.2769906204992498"
3afak,Redwan Al Asmar,Mouto Mouto,-2.0,"3.0575834685709147,2.9115477866461927,-2.644265512959213,0.5849189626609078,1.6865365853034502,1.4302363627732503E-5,1.9392337361993113,3.0661016982099403,-0.2769906204992498"
3am,"Luccas Carlos, IssoQueÉSomDeRap, Matuê",3am,-2.0,"5.32800183140336,2.042429044363747,-3.0377804496817564,1.3709038187365028,0.12640366604430375,0.0,0.7319450544439916,4.918596263825409,-0.2769906204992498"
3ayem fe bahr el 3adr,"Ahmed Ezzat, Ali Samara",3ayem fe bahr el 3adr,-2.0,"2.1728359117078417,3.0177734107029366,-1.982784326282949,0.39299242803779744,1.1220489807768335,0.0,1.1778426163466533,3.3063470871881964,-0.2769906204992498"
3月9日,Remioromen,ether [エーテル],0.0,"2.855913069580067,2.4238756034765987,-2.179680064123041,0.25691753047432236,0.06060449741850181,7.968459735450966E-6,1.5606414666593154,5.33366385267999,0.0"
4 Days 4 Nights,Kitty,Nights,0.0,"4.443254274540287,2.433532478390848,-2.7971915565344534,0.7666906541822663,0.3636269845110108,0.0,0.605747631263993,4.845779835869741,0.0"
40 y 20,José José,40 Y 20,-2.0,"3.20720989362864,1.8782621708215077,-2.9974057618662324,0.27418076374730055,0.6926228276400206,5.414466230498733E-5,0.8413161545333238,3.0339480839498223,-0.2769906204992498"
42,Mumford & Sons,Delta,-2.0,"2.1533194214829208,2.525272790076217,-2.301080666527255,0.3808066163156952,0.7861269093714234,0.00582310519129109,1.2830071356633186,3.0612891182013757,-0.2769906204992498"
42.26,Childish Gambino,3.15.20,-2.0,"3.7471661231847806,2.346620604162603,-2.689894440969909,1.5638458376697884,1.579180047019247,0.6844702593271984,0.7487713775346581,5.782628744203588,-0.2769906204992498"
4321,Ruusut,4321,-2.0,"4.196045398357958,2.7425524756468285,-2.6871290513935033,0.656002864373171,0.67530725694902,0.004081281620913668,1.909787670790645,4.951865838667223,-0.2769906204992498"
471,Gallo Nero,471,-2.0,"2.3419788269904878,2.365934353991102,-2.679662499537207,2.284839697894171,0.1409487454247442,9.398696098224217E-6,0.5720949850826601,6.136946228892088,-0.2769906204992498"
48 (feat. Jay Prince),Moss Kena,48 (feat. Jay Prince),-2.0,"3.428396782844409,2.1245124811348672,-2.8430970235027897,0.7209938602243828,1.01469244249263,0.058231051912910906,0.4248646580393285,3.7296448853327853,-0.2769906204992498"
4:00,The Toys,SUN,-2.0,"4.6189026865645735,2.4093902911052245,-2.650349370027306,0.4102556613107756,1.6068849601248478,0.018490912975854163,1.0221991277579883,4.1806324554107075,-0.2769906204992498"
4:00A.M.,Hormone Boys,Hormone Boys,-2.0,"3.9813640058838295,2.8198074749608235,-1.8669145030315468,0.3351098223578118,0.2756638854007282,5.567705840795867E-4,0.5889213081733267,4.532194912413146,-0.2769906204992498"
4AM (k?D Remix),Huntar,4AM (k?D Remix),-2.0,"3.012044991379433,2.872920286989195,-1.5162631047432928,0.8570687577878581,0.036362698451101086,0.0056698655809939566,0.21032903863333094,5.925959931415176,-0.2769906204992498"
4AM - k?D Remix,Huntar,4AM (K?D Remix),-2.0,"4.2545948690327196,2.882577161903445,-1.5920347791368112,0.661080285924047,0.04986884359008148,0.010828932460997465,0.232623916728464,5.930458647510139,-0.2769906204992498"
4eva,"Dalyb, Saul",TEEN(R)AGE,-2.0,"3.7471661231847806,3.35093559524454,-2.9282710224560877,0.7656751698720912,0.1381782541141841,4.714672010141821E-5,1.1988755202099861,4.884698961156391,-0.2769906204992498"
5 ans,Tayc,Fleur froide,5.0,"2.699781147780701,2.7039249759898314,-2.55190150110726,0.5493770118047763,1.0354711273218307,0.0,1.972886382380644,3.0405043523672868,0.6924765512481245"
5 minuti,Redh,5 minuti,-2.0,"4.443254274540287,2.467331540590721,-3.1818572466124984,0.8672236008896099,0.04952253217626147,5.772025321192046E-4,1.3545190087986512,4.53125332067234,-0.2769906204992498"
5 rano,Uniatowski,Metamorphosis,-2.0,"3.278770357786683,2.356277479076853,-2.5264599170043267,0.319877557705184,1.8666185204898555,0.006844702593271984,0.4795502080839945,5.297743871456648,-0.2769906204992498"
500 KONQ / MANSION,V:RGO,SAUCE KID 3,-2.0,"4.0073859928503905,1.7478943594791407,-2.519822982020953,1.8075620721118333,0.3189528121282295,2.758312985348411E-4,1.6405665013399813,4.009820738874853,-0.2769906204992498"
5000 Miles - Radio Edit,LUI HILL,5000 Miles (Radio Edit),-2.0,"3.8512540710510246,2.7763515378467014,-1.9957816572920561,1.2185811722102247,2.0051430860178594,7.661980514856698E-6,1.3376926857079847,5.299243443488302,-0.2769906204992498"
555 (feat. Paperi T),Ruusut,555 (feat. Paperi T),-2.0,"2.7127921412639817,2.1824537306203635,-2.6691540191468652,0.4061937240700749,0.15133808783934452,1.843983310575512,0.6688463428539924,4.185061423969314,-0.2769906204992498"
5885522,Logi Pedro,Litlir svartir strákar,-2.0,"2.5956931999144577,2.7522093505610776,-2.5236945274279208,1.8989556600276,0.3774794410638112,0.0,1.2577676510273188,2.653963505882312,-0.2769906204992498"
5:45,Jamala,5:45,-2.0,"4.3326608299324025,2.626669976675836,-2.596700812245034,0.6976377210903536,1.3540776280362403,0.010675692850700332,0.9212411892139895,3.799357547920611,-0.2769906204992498"
5K,"L Loko, Drini",5K,-2.0,"4.937672026904946,2.863263412074946,-2.3276284064607506,0.6620957702342221,1.1393645514678339,0.0023343500635263407,1.379758493434651,6.036544650307621,-0.2769906204992498"
5TAR (Incompletion),A.C.E,5TAR (Incompletion),-2.0,"2.3549898204737683,3.0322587230743103,-1.5953532466284983,0.5808570254202071,0.3878687834784115,0.0,0.6015410504913263,5.275808271272684,-0.2769906204992498"
5am,Cá Hồi Hoang,5am,-2.0,"3.3698473121696466,3.0467440354456845,-2.267895991610386,0.32597046356623505,0.11151227525004331,2.4722657127937613E-5,1.5059559166146494,4.948692325763025,-0.2769906204992498"
5i uf de Uhr,Nemo (CH),5i uf de Uhr,-2.0,"3.4414077763276896,1.7237521721935172,-1.5782078312547825,0.39299242803779744,2.1782987929278645,2.8757966865762142E-5,0.9675135777133222,4.528079807768143,-0.2769906204992498"
6 AM (8D Audio),8D Tunes,8D Music Volume 2,-2.0,"0.8131870927050305,3.2302246588164234,-2.474470592967898,1.1576521135997135,1.5930325035720474,6.282824022182492E-5,2.448230009691972,2.4270050225798743,-0.2769906204992498"
